2017-07-20,516852513732,362428582625,879281096357,29596930867,23478002941,53074933808,3835233677,1091448267,4926681944,520687747409,363520030892,884207778301
2017-07-19,516645095697,361459300476,878104396173,33265674928,22859968978,56125643906,3861512433,1055668049,4917180482,520506608130,362514968525,883021576655
2017-07-18,513938473137,361796164951,875734638088,22721068351,16632744456,39353812807,3630727039,1021930758,4652657797,517569200176,362818095709,880387295885
2017-07-17,513668732540,361902012088,875570744628,31415272249,23648932492,55064204741,3921384435,1016999943,4938384378,517590116975,362919012031,880509129006
2017-07-14,515043617427,365520865611,880564483038,19950483266,17111557714,37062040980,3732434542,971835008,4704269550,518776051969,366492700619,885268752588
2017-07-13,517301034702,367324311851,884625346553,26124408643,18814164667,44938573310,3920547029,1029662284,4950209313,521221581731,368353974135,889575555866
2017-07-12,515930473901,368315080053,884245553954,24077229893,20869160670,44946390563,3674563887,984836684,4659400571,519605037788,369299916737,888904954525
2017-07-11,515329239075,367502144444,882831383519,24113515410,21071842896,45185358306,3652257545,982595041,4634852586,518981496620,368484739485,887466236105
2017-07-10,515392194701,367382764848,882774959549,25753060357,23706840982,49459901339,3533303823,1023345071,4556648894,518925498524,368406109919,887331608443
2017-07-07,513724680300,366252500650,879977180950,21183754356,21738837881,42922592237,3423148313,959105280,4382253593,517147828613,367211605930,884359434543
2017-07-06,514569648233,366588652210,881158300443,22940149474,23360052982,46300202456,3701107459,1034512564,4735620023,518270755692,367623164774,885893920466
2017-07-05,514487818603,366412837230,880900655833,19417095332,19892357944,39309453276,3380513092,956795643,4337308735,517868331695,367369632873,885237964568
2017-07-04,513157610530,365761817146,878919427676,17950741207,19355177114,37305918321,3485847272,956784369,4442631641,516643457802,366718601515,883362059317
2017-07-03,512479572751,365028006156,877507578907,17371993384,18551532429,35923525813,3194858156,942077447,4136935603,515674430907,365970083603,881644514510
2017-06-30,511528278042,364078062665,875606340707,14427929374,16465745204,30893674578,3330077479,925786047,4255863526,514858355521,365003848712,879862204233
2017-06-29,513501965352,364647867791,878149833143,17037839509,18052275626,35090115135,3668495146,964550410,4633045556,517170460498,365612418201,882782878699
2017-06-28,513378917370,363689633943,877068551313,19369329421,17874971304,37244300725,3745049046,990686634,4735735680,517123966416,364680320577,881804286993
2017-06-27,511457728296,362654305822,874112034118,19127295534,18600676148,37727971682,3659056301,936928223,4595984524,515116784597,363591234045,878708018642
2017-06-26,511001191807,360915740900,871916932707,24254723706,22998715124,47253438830,3615355659,1034691089,4650046748,514616547466,361950431989,876566979455
2017-06-23,507890577040,358904197615,866794774655,18637892129,18054249450,36692141579,3434845727,964469472,4399315199,511325422767,359868667087,871194089854
2017-06-22,509754526622,359393887211,869148413833,25381397798,20104831194,45486228992,3679412004,1024768338,4704180342,513433938626,360418655549,873852594175
2017-06-21,508932378843,359877277809,868809656652,18008268671,17489105501,35497374172,3458382285,966660077,4425042362,512390761128,360843937886,873234699014
2017-06-20,508333054879,359166435223,867499490102,17080691207,17401834914,34482526121,3358812434,997044902,4355857336,511691867313,360163480125,871855347438
2017-06-19,508226930204,359244743124,867471673328,16232669045,14327148220,30559817265,3416889249,944466602,4361355851,511643819453,360189209726,871833029179
2017-06-16,507198520290,358413770932,865612291222,14650312612,14064737650,28715050262,3246556042,973316551,4219872593,510445076332,359387087483,869832163815
2017-06-15,509014686250,359886953330,868901639580,17179533078,17400749864,34580282942,3252054614,961251514,4213306128,512266740864,360848204844,873114945708
2017-06-14,507249153818,358338421711,865587575529,16798046853,15500757543,32298804396,3350887021,991755444,4342642465,510600040839,359330177155,869930217994
2017-06-13,506886152863,358387153884,865273306747,16110552209,15510152843,31620705052,3409027197,992618465,4401645662,510295180060,359379772349,869674952409
2017-06-12,505452993981,357074992223,862527986204,18015011225,15245976817,33260988042,3660929777,960521409,4621451186,509113923758,358035513632,867149437390
2017-06-09,504070812514,356537908061,860608720575,18706664816,14873027522,33579692338,3592199771,920588345,4512788116,507663012285,357458496406,865121508691
2017-06-08,505449167298,356892443200,862341610498,18952224217,16907236788,35859461005,3505035715,986816054,4491851769,508954203013,357879259254,866833462267
2017-06-07,504951018649,356764418655,861715437304,21295080642,18963593316,40258673958,3388251237,935538855,4323790092,508339269886,357699957510,866039227396
2017-06-06,502648994421,355472431426,858121425847,13568761087,10846477215,24415238302,3571713693,986261738,4557975431,506220708114,356458693164,862679401278
2017-06-05,502967461112,356184649448,859152110560,14819828169,11686375320,26506203489,3565840102,936819788,4502659890,506533301214,357121469236,863654770450
2017-06-02,501826004106,356176682853,858002686959,15446395167,12836831263,28283226430,3557897486,970676188,4528573674,505383901592,357147359041,862531260633
2017-06-01,502881436275,356899264340,859780700615,15656546673,13059574775,28716121448,3879315832,968246352,4847562184,506760752107,357867510692,864628262799
2017-05-31,506079239855,358735763010,864815002865,17477355035,14742161970,32219517005,3819410833,990295450,4809706283,509898650688,359726058460,869624709148
2017-05-26,505837079759,358156972671,863994052430,15608091455,13704886506,29312977961,3747120231,892059106,4639179337,509584199990,359049031777,868633231767
2017-05-25,509448789631,360790843377,870239633008,21641618054,16750576165,38392194219,4144147054,1106094863,5250241917,513592936685,361896938240,875489874925
2017-05-24,509246104228,361285363996,870531468224,15052025458,12836994935,27889020393,4084972437,996791849,5081764286,513331076665,362282155845,875613232510
2017-05-23,509405303323,361894573320,871299876643,18273912915,15322992221,33596905136,4084368599,971271296,5055639895,513489671922,362865844616,876355516538
2017-05-22,512246774771,363910901509,876157676280,15648617871,15039638660,30688256531,3943705129,988071166,4931776295,516190479900,364898972675,881089452575
2017-05-19,513118335966,363794160195,876912496161,13744223490,13705582141,27449805631,3717253796,928732273,4645986069,516835589762,364722892468,881558482230
2017-05-18,514821195735,364875249577,879696445312,15739964577,16169880794,31909845371,3762927712,965874287,4728801999,518584123447,365841123864,884425247311
2017-05-17,514477174094,364149005213,878626179307,19530215983,19281087144,38811303127,3975605787,1040953111,5016558898,518452779881,365189958324,883642738205
2017-05-16,513823056434,363937643142,877760699576,20398247737,20407705137,40805952874,4069617288,1076676525,5146293813,517892673722,365014319667,882906993389
2017-05-15,512648970078,362318146586,874967116664,14169922128,12758765282,26928687410,4091657734,1015298374,5106956108,516740627812,363333444960,880074072772
2017-05-12,514216422190,363071152724,877287574914,16141980020,12999712267,29141692287,4033272324,984723853,5017996177,518249694514,364055876577,882305571091
2017-05-11,517233414474,365435605315,882669019789,17818195260,14901528683,32719723943,4006363416,995940583,5002303999,521239777890,366431545898,887671323788
2017-05-10,522366049656,368355233386,890721283042,16913800523,14497786479,31411587002,4013054062,1009791285,5022845347,526379103718,369365024671,895744128389
2017-05-09,525065572900,371271763184,896337336084,14802506208,12761271778,27563777986,3854767665,939539569,4794307234,528920340565,372211302753,901131643318
2017-05-08,525347761304,372686897686,898034658990,17661258004,16221856254,33883114258,3993596773,1000992299,4994589072,529341358077,373687889985,903029248062
2017-05-05,528720181291,374233126915,902953308206,17642881394,16477259864,34120141258,3975583520,930631659,4906215179,532695764811,375163758574,907859523385
2017-05-04,532685207766,375995426997,908680634763,21326203514,18456152266,39782355780,3978450329,1008785152,4987235481,536663658095,377004212149,913667870244
2017-05-03,531245801538,375820955568,907066757106,18307201838,17741643948,36048845786,3952918760,925632246,4878551006,535198720298,376746587814,911945308112
2017-05-02,531259620369,375041419004,906301039373,19054167988,17649680633,36703848621,3772831406,959785164,4732616570,535032451775,376001204168,911033655943
2017-04-28,530329667127,374349358837,904679025964,17646789342,17226198326,34872987668,3671006916,878053063,4549059979,534000674043,375227411900,909228085943
2017-04-27,533515685576,376495106174,910010791750,24547035898,21505698931,46052734829,3932938087,919708412,4852646499,537448623663,377414814586,914863438249
2017-04-26,533367272469,376423507353,909790779822,21271519456,17881909074,39153428530,3880363204,887807303,4768170507,537247635673,377311314656,914558950329
2017-04-25,533464968435,377254940535,910719908970,18205648475,14994342958,33199991433,3906328991,857543038,4763872029,537371297426,378112483573,915483780999
2017-04-24,534439269559,378316681804,912755951363,18627416369,15215277655,33842694024,3800943303,869452935,4670396238,538240212862,379186134739,917426347601
2017-04-21,538608445810,379943014518,918551460328,17034426828,14552426798,31586853626,3565027877,796274811,4361302688,542173473687,380739289329,922912763016
2017-04-20,543909595954,382716449362,926626045316,23378624663,17990972958,41369597621,3698528698,893709937,4592238635,547608124652,383610159299,931218283951
2017-04-19,545115793014,384486555012,929602348026,23401019016,18642822589,42043841605,3765069054,838452120,4603521174,548880862068,385325007132,934205869200
2017-04-18,546435281623,386236888106,932672169729,23858788054,17980531616,41839319670,3861892996,905857044,4767750040,550297174619,387142745150,937439919769
2017-04-17,546164795221,388109786933,934274582154,25427479080,19198229123,44625708203,3842612083,881685055,4724297138,550007407304,388991471988,938998879292
2017-04-14,544867962113,387706209942,932574172055,24989821214,22670903073,47660724287,3869038787,857564844,4726603631,548737000900,388563774786,937300775686
2017-04-13,547157833162,388524268944,935682102106,26347090124,22255508196,48602598320,4203291371,877819534,5081110905,551361124533,389402088478,940763213011
2017-04-12,544699793451,387713564400,932413357851,36239017710,27610892261,63849909971,4105700165,828519941,4934220106,548805493616,388542084341,937347577957
2017-04-11,543405620610,387348297907,930753918517,39238294257,30469100048,69707394305,4076179298,704174705,4780354003,547481799908,388052472612,935534272520
2017-04-10,539288405156,386265028300,925553433456,29553694476,26157329344,55711023820,4038400765,672370255,4710771020,543326805921,386937398555,930264204476
2017-04-07,537567404709,383933163652,921500568361,28121270901,21378840034,49500110935,3858152336,589687016,4447839352,541425557045,384522850668,925948407713
2017-04-06,539083167166,384961218858,924044386024,30020955275,20345070015,50366025290,3987295361,606341755,4593637116,543070462527,385567560613,928638023140
2017-04-05,538711252185,384442441952,923153694137,29640369957,22758189355,52398559312,3766704447,594428393,4361132840,542477956632,385036870345,927514826977
2017-03-31,535699641718,382325026657,918024668375,18508132159,14203877390,32712009549,3634290548,571076182,4205366730,539333932266,382896102839,922230035105
2017-03-30,539868684692,385688599780,925557284472,25347341220,20605958663,45953299883,3780142914,623227769,4403370683,543648827606,386311827549,929960655155
2017-03-29,541086656099,385563005382,926649661481,23524572352,19286847975,42811420327,4198738904,659850422,4858589326,545285395003,386222855804,931508250807
2017-03-28,540813227571,386183702432,926996930003,18673565474,16877697760,35551263234,3829041194,678208309,4507249503,544642268765,386861910741,931504179506
2017-03-27,540023946311,385900699955,925924646266,24213194147,19375850448,43589044595,3946526092,694949450,4641475542,543970472403,386595649405,930566121808
2017-03-24,537615245684,383993029461,921608275145,26140732123,20685102493,46825834616,4005834858,679255591,4685090449,541621080542,384672285052,926293365594
2017-03-23,537516709084,384632865898,922149574982,23094288813,20801553314,43895842127,4079025716,700136756,4779162472,541595734800,385333002654,926928737454
2017-03-22,536932700690,384541330120,921474030810,23446729286,20810463389,44257192675,4043393233,709138505,4752531738,540976093923,385250468625,926226562548
2017-03-21,535559713983,384284813049,919844527032,20023598664,18264124818,38287723482,4052216015,687927580,4740143595,539611929998,384972740629,924584670627
2017-03-20,534227970661,384132997560,918360968221,19660736723,18600990191,38261726914,3805301811,653076404,4458378215,538033272472,384786073964,922819346436
2017-03-17,532459710928,382898499518,915358210446,22348530287,22164488774,44513019061,3891214217,712121523,4603335740,536350925145,383610621041,919961546186
2017-03-16,532829101634,383764251100,916593352734,23318841374,23353204991,46672046365,3895170160,737466282,4632636442,536724271794,384501717382,921225989176
2017-03-15,529674658034,379950404113,909625062147,17217866925,16955585743,34173452668,3933798944,702228226,4636027170,533608456978,380652632339,914261089317
2017-03-14,528737903013,379909565928,908647468941,16667190566,18161667290,34828857856,3938830543,716963002,4655793545,532676733556,380626528930,913303262486
2017-03-13,528649018916,379013958858,907662977774,19181433874,18856515008,38037948882,3894708619,730488967,4625197586,532543727535,379744447825,912288175360
2017-03-10,527549728744,377849511065,905399239809,14551982050,14937126039,29489108089,3757623238,677296954,4434920192,531307351982,378526808019,909834160001
2017-03-09,529818259278,378949143181,908767402459,18223640546,16205793584,34429434130,3801715306,685954479,4487669785,533619974584,379635097660,913255072244
2017-03-08,530463329116,378953932164,909417261280,19129029367,15501066100,34630095467,3991511979,693052847,4684564826,534454841095,379646985011,914101826106
2017-03-07,530273177529,379123093211,909396270740,19485234256,17912923095,37398157351,3616213870,702939388,4319153258,533889391399,379826032599,913715423998
2017-03-06,529865824898,378972197886,908838022784,19035648329,19147911090,38183559419,3651107823,687743667,4338851490,533516932721,379659941553,913176874274
2017-03-03,527920521386,377674049528,905594570914,17751141610,16450202304,34201343914,3429794174,646816874,4076611048,531350315560,378320866402,909671181962
2017-03-02,530170254941,378053345097,908223600038,21211857140,16954025016,38165882156,3444258201,713765603,4158023804,533614513142,378767110700,912381623842
2017-03-01,529809697429,377280353048,907090050477,23292334150,16507079855,39799414005,3618715780,705500734,4324216514,533428413209,377985853782,911414266991
2017-02-28,528856868250,377488393036,906345261286,17727446342,14472905322,32200351664,3375593438,686117980,4061711418,532232461688,378174511016,910406972704
2017-02-27,527293793769,376829968769,904123762538,21363145133,16162769425,37525914558,3394063149,690020377,4084083526,530687856918,377519989146,908207846064
2017-02-24,525654220836,375760265714,901414486550,20653683582,16124099082,36777782664,3375705081,660141853,4035846934,529029925917,376420407567,905450333484
2017-02-23,525817689808,375637683876,901455373684,24686882954,19339619030,44026501984,3538553924,727453534,4266007458,529356243732,376365137410,905721381142
2017-02-22,523705409158,374576140560,898281549718,23833320262,18172519958,42005840220,3611107166,729766318,4340873484,527316516324,375305906878,902622423202
2017-02-21,522276159654,373745588179,896021747833,24195255065,18091517689,42286772754,4057502951,705842601,4763345552,526333662605,374451430780,900785093385
2017-02-20,521797169713,373138699066,894935868779,25567213705,16232023554,41799237259,3866762853,650383065,4517145918,525663932566,373789082131,899453014697
2017-02-17,517982129346,372130248824,890112378170,23551677476,16268062360,39819739836,3773835126,632551940,4406387066,521755964472,372762800764,894518765236
2017-02-16,518855552701,372898162092,891753714793,24226319951,14793446256,39019766207,3522402466,636083711,4158486177,522377955167,373534245803,895912200970
2017-02-15,516029816019,372247251703,888277067722,26582091963,16873620070,43455712033,3908627729,618195635,4526823364,519938443748,372865447338,892803891086
2017-02-14,514493589292,371939212452,886432801744,21279556607,14689965172,35969521779,3268476365,600577726,3869054091,517762065657,372539790178,890301855835
2017-02-13,512891126892,371773131543,884664258435,25494319077,17360875528,42855194605,3318538647,600500306,3919038953,516209665539,372373631849,888583297388
2017-02-10,509501164991,370023688362,879524853353,25684293331,15229736678,40914030009,3058976919,590810792,3649787711,512560141910,370614499154,883174641064
2017-02-09,510301910232,371030527616,881332437848,22663085338,15141614685,37804700023,2999102374,561664128,3560766502,513301012606,371592191744,884893204350
2017-02-08,507120995154,370369891496,877490886650,17527851456,12893621358,30421472814,2990431779,576794301,3567226080,510111426933,370946685797,881058112730
2017-02-07,505290510411,369440695400,874731205811,14733134047,11105806736,25838940783,2855342420,546533340,3401875760,508145852831,369987228740,878133081571
2017-02-06,505094124703,369318742539,874412867242,15607866098,10452061008,26059927106,2729574011,483487896,3213061907,507823698714,369802230435,877625929149
2017-02-03,501587053948,368121106596,869708160544,13012665745,8695866266,21708532011,2591392792,439800132,3031192924,504178446740,368560906728,872739353468
2017-01-26,498374008721,366636429032,865010437753,10368831308,7435725013,17804556321,2547782617,422630091,2970412708,500921791338,367059059123,867980850461
2017-01-25,505982240630,372231791023,878214031653,12266684836,7911966894,20178651730,2796884705,467743400,3264628105,508779125335,372699534423,881478659758
2017-01-24,507524064123,374204949990,881729014113,12326827603,9041047244,21367874847,2878112906,527599929,3405712835,510402177029,374732549919,885134726948
2017-01-23,510210195581,375924758504,886134954085,14558396547,10335613172,24894009719,2895853009,529214385,3425067394,513106048590,376453972889,889560021479
2017-01-20,511151354556,377584695992,888736050548,12168333608,10530790003,22699123611,2875530522,528149026,3403679548,514026885078,378112845018,892139730096
2017-01-19,513286356018,378943281451,892229637469,12150234652,8125307205,20275541857,3181768033,586261822,3768029855,516468124051,379529543273,895997667324
2017-01-18,514074153163,380029756794,894103909957,13462077516,8958561038,22420638554,3357240293,586710731,3943951024,517431393456,380616467525,898047860981
2017-01-17,515589498006,381769300899,897358798905,14304069471,11794213852,26098283323,3276346000,598972706,3875318706,518865844006,382368273605,901234117611
2017-01-16,516166619858,382711116602,898877736460,18744123693,15356043369,34100167062,3366270199,607145568,3973415767,519532890057,383318262170,902851152227
2017-01-13,528892909817,387631682716,916524592533,14808474716,11116147615,25924622331,3147160699,604390844,3751551543,532040070516,388236073560,920276144076
2017-01-12,533756166491,389794524910,923550691401,15745649736,11647984852,27393634588,3147374871,621970210,3769345081,536903541362,390416495120,927320036482
2017-01-11,535042445743,390542979631,925585425374,18902724719,12361362225,31264086944,3257103313,618242435,3875345748,538299549056,391161222066,929460771122
2017-01-10,536648846867,391175614544,927824461411,20212691796,13157783401,33370475197,3159415794,620521071,3779936865,539808262661,391796135615,931604398276
2017-01-09,537718895628,391750039175,929468934803,20095812115,13112550223,33208362338,3151701673,596182624,3747884297,540870597301,392346221799,933216819100
2017-01-06,537500878600,391952345803,929453224403,19869471573,13797467633,33666939206,2858333974,584344284,3442678258,540359212574,392536690087,932895902661
2017-01-05,539549321455,393350744378,932900065833,19822922714,14060627375,33883550089,2988885418,648842890,3637728308,542538206873,393999587268,936537794141
2017-01-04,540266946445,394327908532,934594854977,19600153246,15111669330,34711822576,2827996656,615399668,3443396324,543094943101,394943308200,938038251301
2017-01-03,541086585301,394745974498,935832559799,16133800643,11949189614,28082990257,2751779090,620476395,3372255485,543838364391,395366450893,939204815284
2016-12-30,541744074134,394025602787,935769676921,14344231540,9047930042,23392161582,2907720287,571221475,3478941762,544651794421,394596824262,939248618683
2016-12-29,546781977610,397325973437,944107951047,15751094213,10481995995,26233090208,2670847647,658060932,3328908579,549452825257,397984034369,947436859626
2016-12-28,547380152489,397511656554,944891809043,16009398832,10601340250,26610739082,2630404190,676641306,3307045496,550010556679,398188297860,948198854539
2016-12-27,546989121102,397445365428,944434486530,17809785774,10784761736,28594547510,2771776523,673591353,3445367876,549760897625,398118956781,947879854406
2016-12-26,545743760642,398026075858,943769836500,19619483085,13068764263,32688247348,2897953730,706403811,3604357541,548641714372,398732479669,947374194041
2016-12-23,544894505934,397449615771,942344121705,19043031252,12511981751,31555013003,2956020933,689104021,3645124954,547850526867,398138719792,945989246659
2016-12-22,548638718046,399136808751,947775526797,19296334236,11666890316,30963224552,2961458772,699637426,3661096198,551600176818,399836446177,951436622995
2016-12-21,549096724136,399771689847,948868413983,22122050674,12726951849,34849002523,3096966389,670377205,3767343594,552193690525,400442067052,952635757577
2016-12-20,548400035764,400522979991,948923015755,18737420154,12357305118,31094725272,2862197707,693856834,3556054541,551262233471,401216836825,952479070296
2016-12-19,547210251108,400477460646,947687711754,18200653755,12802880869,31003534624,2929726450,713260810,3642987260,550139977558,401190721456,951330699014
2016-12-16,547544828889,401027051146,948571880035,18239764248,13174990779,31414755027,2939297065,746021583,3685318648,550484125954,401773072729,952257198683
2016-12-15,549415404110,402724650672,952140054782,24392317065,15854039977,40246357042,3081793935,762302875,3844096810,552497198045,403486953547,955984151592
2016-12-14,547536309834,401736494191,949272804025,26484861643,15295587357,41780449000,3253930817,776642539,4030573356,550790240651,402513136730,953303377381
2016-12-13,545857484973,402988518796,948846003769,21736669175,15475611704,37212280879,3258606848,785581967,4044188815,549116091821,403774100763,952890192584
2016-12-12,545636500112,404526591160,950163091272,31162678070,23999487213,55162165283,3579624571,835606290,4415230861,549216124683,405362197450,954578322133
2016-12-09,552842108711,408979317619,961821426330,26820353251,17995484187,44815837438,3669446342,853927099,4523373441,556511555053,409833244718,966344799771
2016-12-08,554108985855,410814912650,964923898505,23898531152,18062229925,41960761077,3692335096,902408170,4594743266,557801320951,411717320820,969518641771
2016-12-07,553519950153,411690734368,965210684521,24070429642,18039666760,42110096402,3533985798,876960423,4410946221,557053935951,412567694791,969621630742
2016-12-06,552796495709,410874892524,963671388233,22502287281,17679446029,40181733310,3420881587,868943122,4289824709,556217377296,411743835646,967961212942
2016-12-05,552584304283,411035262002,963619566285,32964380204,21451668754,54416048958,3459620852,900573292,4360194144,556043925135,411935835294,967979760429
2016-12-02,552942591967,412178780476,965121372443,37792654678,25391709907,63184364585,3646377298,884890749,4531268047,556588969265,413063671225,969652640490
2016-12-01,555785149855,413799249921,969584399776,36512524580,23733459750,60245984330,3841995830,929818301,4771814131,559627145685,414729068222,974356213907
2016-11-30,553319387731,418866233722,972185621453,38009703417,25729353024,63739056441,3623238146,870261947,4493500093,556942625877,419736495669,976679121546
2016-11-29,550196731263,416610672433,966807403696,49413534718,28221336258,77634870976,3827897378,920684429,4748581807,554024628641,417531356862,971555985503
2016-11-28,546721796406,417033258657,963755055063,41134076209,28943928074,70078004283,3889652394,897166947,4786819341,550611448800,417930425604,968541874404
2016-11-25,541073208543,414763872691,955837081234,34030570478,27895056827,61925627305,3584196203,895776741,4479972944,544657404746,415659649432,960317054178
2016-11-24,541913908842,414718456434,956632365276,33906643087,27438671330,61345314417,3824549910,896053634,4720603544,545738458752,415614510068,961352968820
2016-11-23,541686542434,414442382028,956128924462,35396629202,29754857944,65151487146,3586996836,901307476,4488304312,545273539270,415343689504,960617228774
2016-11-22,542008130531,414404932883,956413063414,37589023793,27474463042,65063486835,3586448687,867383404,4453832091,545594579218,415272316287,960866895505
2016-11-21,538823020390,411210516959,950033537349,32816415500,22979485049,55795900549,3515686889,838269541,4353956430,542338707279,412048786500,954387493779
2016-11-18,535057333809,408848227402,943905561211,28680837457,21100913118,49781750575,3342644447,854772665,4197417112,538399978256,409703000067,948102978323
2016-11-17,536057751317,409874536216,945932287533,29092021043,22169038797,51261059840,3591333097,871829581,4463162678,539649084414,410746365797,950395450211
2016-11-16,535701347651,409765594730,945466942381,31599321935,26682271336,58281593271,3369798586,889884869,4259683455,539071146237,410655479599,949726625836
2016-11-15,532962827325,408574777587,941537604912,35512135262,26807565051,62319700313,3515075241,918490862,4433566103,536477902566,409493268449,945971171015
2016-11-14,530434954651,406357807606,936792762257,47161377775,32753377345,79914755120,3455894457,887039233,4342933690,533890849108,407244846839,941135695947
2016-11-11,524606038523,403981092732,928587131255,43717351669,30854767132,74572118801,3451229128,871380787,4322609915,528057267651,404852473519,932909741170
2016-11-10,524100406163,404451117866,928551524029,35916279752,25735329572,61651609324,3430919078,917119182,4348038260,527531325241,405368237048,932899562289
2016-11-09,520589849944,402213088135,922802938079,35512155182,26167494964,61679650146,3192679339,910645602,4103324941,523782529283,403123733737,926906263020
2016-11-08,517880324403,401188330399,919068654802,27167238686,20288597967,47455836653,3333262968,880649992,4213912960,521213587371,402068980391,923282567762
2016-11-07,517199830196,400518057984,917717888180,25675769223,20562219961,46237989184,3167668799,908871757,4076540556,520367498995,401426929741,921794428736
2016-11-04,515916361686,399195416354,915111778040,27702389256,20042793355,47745182611,3027101051,906861667,3933962718,518943462737,400102278021,919045740758
2016-11-03,516372674587,400558708029,916931382616,35185628006,26648367834,61833995840,3185394756,1029927904,4215322660,519558069343,401588635933,921146705276
2016-11-02,512202186235,397938926858,910141113093,25005871992,21157447475,46163319467,2978091658,979079650,3957171308,515180277893,398918006508,914098284401
2016-11-01,512090091838,398646778493,910736870331,22527066066,18779948673,41307014739,2980140097,993416176,3973556273,515070231935,399640194669,914710426604
2016-10-31,510247896561,397452281214,907700177775,19877461369,16391859605,36269320974,2889058916,1016416473,3905475389,513136955477,398468697687,911605653164
2016-10-28,508646408411,397174457103,905820865514,23432607213,18780648462,42213255675,2942339368,1089697185,4032036553,511588747779,398264154288,909852902067
2016-10-27,512147647095,400160592773,912308239868,22057706294,18918533936,40976240230,2867404567,1093995232,3961399799,515015051662,401254588005,916269639667
2016-10-26,511241718608,399319081067,910560799675,26837389154,22337054454,49174443608,3047214321,1093100247,4140314568,514288932929,400412181314,914701114243
2016-10-25,509481313469,398931677232,908412990701,28013985325,21968684742,49982670067,2938692369,1056689938,3995382307,512420005838,399988367170,912408373008
