,open,close,high,low,total_turnover,volume,limit_up,limit_down
2015-03-23,11.5735,13.8805,13.8805,11.5735,3456296.0,239605.0,,
2015-03-24,15.2647,15.2647,15.2647,15.2647,2523427.0,158906.0,15.2647,12.4963
2015-03-25,16.7931,16.7931,16.7931,16.7931,2046907.0,117167.0,16.7931,13.7363
2015-03-26,18.4753,18.4753,18.4753,18.4753,11259076.0,585800.0,18.4753,15.1109
2015-03-27,20.3209,20.3209,20.3209,20.3209,710992868.0,33632586.0,20.3209,16.6297
2015-03-30,20.2729,21.311,22.0896,19.5423,9839961989.0,461367092.0,22.3492,18.2927
2015-03-31,21.311,21.7724,22.7144,21.311,7689205019.0,336978282.0,23.445,19.177
2015-04-01,21.8205,22.4453,22.5606,21.5321,4553019008.0,198219954.0,23.9545,19.5904
2015-04-02,22.5414,23.9929,24.041,22.1185,5175281332.0,217007344.0,24.6946,20.2056
2015-04-03,24.0602,26.3961,26.3961,23.5796,6263204810.0,236521050.0,26.3961,21.5898
2015-04-07,27.6745,29.0395,29.0395,26.5306,6298695199.0,217606519.0,29.0395,23.7526
2015-04-08,29.126,31.9425,31.9425,29.0395,7055832634.0,220480363.0,31.9425,26.1365
2015-04-09,33.1633,31.5676,35.1339,30.664,9816446423.0,282434828.0,35.1339,28.7511
2015-04-10,31.433,31.2888,31.5868,29.9046,7735108449.0,241831676.0,34.7205,28.4147
2015-04-13,31.0485,30.5391,31.1927,29.6835,5189817184.0,164624912.0,34.4225,28.1552
2015-04-14,30.0008,30.1065,30.4045,29.1356,5104906625.0,164496631.0,33.5959,27.4823
2015-04-15,29.7701,28.8473,30.4718,28.8088,3922020799.0,126747599.0,33.1152,27.0978
2015-04-16,28.2128,29.0876,29.4144,27.8283,3206386757.0,107908959.0,31.731,25.9635
2015-04-17,29.7797,30.3276,31.8656,29.7701,6009433816.0,188748591.0,32.0002,26.175
2015-04-20,30.3756,28.6742,30.3756,28.53,4103339635.0,133884197.0,33.3652,27.2996
2015-04-21,28.6069,31.4426,31.5388,28.2609,7193533825.0,225239168.0,31.5388,25.8097
2015-04-22,31.3369,32.5481,33.221,30.5679,7043258374.0,214457261.0,34.5859,28.2993
2015-04-23,32.1732,31.5676,33.0479,31.2888,5416233115.0,162690357.0,35.8067,29.2894
2015-04-24,30.5679,30.2987,31.2216,29.7989,3249565222.0,102368213.0,34.7205,28.4147
2015-04-27,31.26,30.9909,32.0386,30.616,3698015886.0,114078418.0,33.3267,27.2708
2015-04-28,31.2792,31.683,32.1732,30.8947,5244000092.0,159168710.0,34.0861,27.8956
2015-04-29,31.1927,31.3177,31.683,30.5006,3194639844.0,98677338.0,34.8551,28.5108
2015-04-30,31.3561,31.2119,32.4904,31.0966,3436266209.0,104307549.0,34.4514,28.184
2015-05-04,31.0485,30.7794,31.0581,30.2795,2282226603.0,71648302.0,34.336,28.0879
2015-05-05,30.7602,29.5297,31.6253,29.2606,2997582473.0,94351688.0,33.8554,27.7034
2015-05-06,29.5297,29.0395,30.4045,28.6454,2640956637.0,85871142.0,32.4808,26.5787
2015-05-07,28.6454,29.0876,29.424,28.4339,1945233367.0,64280479.0,31.9425,26.1365
2015-05-08,29.6547,28.9914,29.8373,28.2705,2624213989.0,87578832.0,32.0002,26.175
2015-05-11,28.9722,30.2411,30.2699,28.6454,3144549817.0,102745385.0,31.8944,26.0885
2015-05-12,30.2315,30.5583,31.6157,29.5586,4111222073.0,128876785.0,33.269,27.2131
2015-05-13,30.0969,29.7316,30.7409,29.6066,2353707588.0,75386620.0,33.6151,27.5015
2015-05-14,29.9719,29.4913,30.2987,29.0491,1950644170.0,63250700.0,32.7019,26.7613
2015-05-15,29.078,28.5781,29.251,28.4243,1966924698.0,65725705.0,32.4423,26.5402
2015-05-18,28.1648,29.1068,30.1834,27.9437,2456440413.0,81385822.0,31.433,25.7232
2015-05-19,29.3183,32.0194,32.0194,29.1549,7305580190.0,224982061.0,32.0194,26.1942
2015-05-20,32.971,32.7788,34.038,31.5388,7280045238.0,215409725.0,35.2204,28.8184
2015-05-21,32.6827,34.3937,35.4511,32.3558,5925664449.0,166970656.0,36.0567,29.5009
2015-05-22,34.8743,37.835,37.835,34.1342,8226238424.0,215942192.0,37.835,30.9524
2015-05-25,38.4502,38.7962,41.6223,37.835,10646008801.0,255426627.0,41.6223,34.0476
2015-05-26,38.2579,39.373,40.2285,36.9026,7158518003.0,179829537.0,42.6797,34.9128
2015-05-27,39.1711,38.3829,39.5845,38.0657,4883979656.0,121010251.0,43.3141,35.4318
2015-05-28,38.1618,34.7878,39.7767,34.5956,6803646831.0,174144483.0,42.2183,34.5475
2015-05-29,35.0377,34.7686,36.2297,33.3363,5173902443.0,141978397.0,38.2675,31.3081
2015-06-01,34.3745,37.4409,38.1618,34.2111,5005418441.0,133416444.0,38.2483,31.2888
2015-06-02,37.4409,37.0948,37.6716,36.124,3812100427.0,99195848.0,41.1898,33.7016
2015-06-03,37.1525,36.0759,37.4697,35.9125,3134694014.0,82329359.0,40.8053,33.3844
2015-06-04,35.7394,36.9314,37.4601,33.74,3899437132.0,104181067.0,39.6806,32.4712
2015-06-05,38.4502,37.4697,39.373,36.7199,5049216622.0,127895592.0,40.6226,33.2402
2015-06-08,37.9696,39.3826,39.6037,36.7488,5881497347.0,147481137.0,41.2186,33.7208
2015-06-09,39.3634,37.5754,39.4403,37.0371,4315725804.0,108870709.0,43.3237,35.4415
2015-06-10,36.9122,36.8161,37.537,36.3835,2822493919.0,73295794.0,41.334,33.8169
2015-06-11,36.5277,36.3643,36.9122,35.8548,2506926617.0,66432540.0,40.4977,33.1344
2015-06-12,36.4796,37.7004,38.306,36.4796,4453708786.0,113964136.0,39.9978,32.7307
2015-06-15,38.5463,37.6139,39.0077,36.9602,3699290216.0,94134811.0,41.4685,33.9323
2015-06-16,37.0756,36.0471,38.1618,35.4703,2969017653.0,77168853.0,41.3724,33.8554
2015-06-17,35.7491,35.8644,36.1912,34.4033,2444375773.0,66663001.0,39.6518,32.4423
2015-06-18,35.4511,33.0191,35.7106,32.6827,2220241377.0,61733632.0,39.4499,32.2789
2015-06-19,32.202,31.5195,33.9227,31.4811,2267800689.0,66399678.0,36.3258,29.722
2015-06-23,31.2504,32.3078,32.673,28.8473,2436780640.0,74752976.0,34.6725,28.3666
2015-06-24,32.154,32.1059,32.2885,31.0293,2436676871.0,73686524.0,35.5376,29.078
2015-06-25,32.1347,30.8755,32.6827,30.4045,2361610395.0,71045333.0,35.3165,28.8953
2015-06-26,29.9387,27.785,31.3004,27.785,2429757623.0,80296464.0,33.9659,27.785
2015-06-29,28.8474,25.3127,28.915,25.0036,2824547426.0,101971732.0,30.5664,25.0036
2015-06-30,25.303,27.6402,27.6691,23.4005,2654663958.0,98935481.0,27.843,22.7824
2015-07-01,27.0897,25.3127,28.2196,25.1099,2260632396.0,80261375.0,30.4022,24.8781
2015-07-02,26.2688,25.0326,26.9931,23.4198,2200872329.0,83205349.0,27.843,22.7824
2015-07-03,24.5401,23.4681,25.8342,22.7051,1694862334.0,67408013.0,27.5339,22.5313
2015-07-06,25.8149,25.3223,25.8149,23.9509,3763350392.0,145106995.0,25.8149,21.1213
2015-07-07,24.4338,24.7912,25.67,22.792,2998560629.0,119068851.0,27.8526,22.792
2015-07-08,22.3091,22.3864,23.6129,22.3091,3096405623.0,132672102.0,27.2732,22.3091
2015-07-09,22.3864,24.627,24.627,20.4259,2445928812.0,100680992.0,24.627,20.1458
2015-07-10,24.5304,27.0897,27.0897,24.1248,3236904391.0,117667357.0,27.0897,22.1643
2015-07-13,26.4619,27.3504,28.6928,26.0273,3514284272.0,124531611.0,29.8035,24.3855
2015-07-14,27.0221,25.9018,27.3215,25.5927,2404373601.0,87819645.0,30.0835,24.6173
2015-07-15,25.2258,24.0089,26.346,23.3715,1907168258.0,74652122.0,28.49,23.3135
2015-07-16,24.0089,24.4628,24.994,23.188,1276897150.0,50793846.0,26.4136,21.6041
2015-07-17,24.7236,25.7376,26.2205,24.4628,1324528500.0,50626094.0,26.9062,22.0194
2015-07-20,25.4962,25.0519,25.9501,24.7525,1440051891.0,55067449.0,28.3162,23.1687
2015-07-21,24.5304,25.0905,25.8728,24.202,1516173830.0,58369105.0,27.5532,22.5506
2015-07-22,24.8105,24.6173,25.2644,24.2793,1057518896.0,41259915.0,27.6015,22.5796
2015-07-23,24.6366,25.699,25.7859,24.6366,1635624884.0,62219192.0,27.08,22.1546
2015-07-24,25.8438,24.936,26.2688,24.8298,1792346236.0,67301836.0,28.2679,23.13
2015-07-27,24.1441,22.4444,24.4725,22.4444,1390375326.0,56839874.0,27.4277,22.4444
2015-07-28,21.6428,24.5111,24.6849,20.2617,3064151144.0,128226703.0,24.6849,20.2038
2015-07-29,24.2503,24.231,24.4049,23.4294,1669050968.0,67591165.0,26.9641,22.058
2015-07-30,23.9509,22.8789,24.6077,22.6955,1002755341.0,40778567.0,26.6551,21.807
2015-07-31,22.454,23.159,23.3135,22.4154,818424902.0,34468463.0,25.1678,20.5901
2015-08-03,22.3864,23.3425,23.3618,22.3864,740554746.0,31139023.0,25.4769,20.8412
2015-08-04,23.3522,23.7578,23.9509,22.9079,831361436.0,34112018.0,25.6797,21.0054
2015-08-05,23.5743,22.9852,23.7385,22.8886,611547649.0,25342208.0,26.1336,21.382
2015-08-06,22.3285,22.2126,22.8113,22.1836,474232502.0,20413374.0,25.2837,20.6867
2015-08-07,22.4057,22.5699,22.8886,22.3091,541498208.0,23122531.0,24.4338,19.9913
2015-08-10,22.6761,23.9509,24.4628,22.3864,1526161443.0,62625050.0,24.8298,20.31
2015-08-11,23.6419,23.526,24.1055,23.4294,1015353604.0,41306345.0,26.346,21.5559
2015-08-12,23.1494,23.4101,24.1248,23.0528,836792227.0,34265713.0,25.8825,21.1695
2015-08-13,23.3522,23.555,23.7192,22.8693,714700308.0,29595187.0,25.7473,21.073
2015-08-14,23.6612,23.893,24.1344,23.555,1061136880.0,42980338.0,25.9114,21.1985
2015-08-17,23.8544,23.3618,23.8544,22.9852,722711044.0,29937800.0,26.2784,21.5076
2015-08-18,23.4681,21.3337,24.4242,21.2468,1416611416.0,58733620.0,25.699,21.0247
2015-08-19,20.7639,21.5269,21.72,20.281,817147793.0,37445234.0,23.4681,19.1994
2015-08-20,21.411,20.5708,21.4206,20.5225,528521029.0,24319988.0,23.6805,19.3732
2015-08-21,20.281,19.2187,20.7639,19.1221,594587583.0,28912683.0,22.6278,18.5137
2015-08-24,18.4557,17.2968,18.4751,17.2968,649164814.0,35756191.0,21.1406,17.2968
2015-08-25,15.8192,15.5681,16.5146,15.5681,537909277.0,32735334.0,19.0255,15.5681
2015-08-26,15.8482,15.0563,16.418,14.3706,751509888.0,46323831.0,17.123,14.0132
2015-08-27,15.5488,16.1765,16.2635,15.0176,587719151.0,36437383.0,16.5629,13.5497
2015-08-28,16.4276,17.152,17.1906,15.9544,821151989.0,48181842.0,17.799,14.5637
2015-08-31,16.9009,16.0413,16.9009,15.8385,623587118.0,36988693.0,18.871,15.4329
2015-09-01,15.8675,15.6647,16.6691,14.8631,606142687.0,36993024.0,17.6445,14.4382
2015-09-02,14.8728,14.8631,15.9448,14.6506,522101242.0,33062475.0,17.2292,14.1002
2015-09-07,15.2398,15.2591,15.7323,14.979,412280792.0,25761471.0,16.3504,13.3758
2015-09-08,15.0563,15.9737,16.0027,14.8341,419312187.0,26168488.0,16.785,13.7332
2015-09-09,16.1283,16.785,17.3644,15.9448,889288179.0,51832142.0,17.5672,14.3802
2015-09-10,16.3214,16.2248,16.5339,16.0317,502704831.0,29779351.0,18.4654,15.1045
2015-09-11,16.2055,16.2152,16.4663,15.9834,321814165.0,19152430.0,17.8473,14.6024
2015-09-14,16.1089,15.8385,16.1959,14.6024,850893443.0,53216069.0,17.8377,14.5927
2015-09-15,15.1722,15.0369,15.6067,14.4092,345620986.0,22200688.0,17.4224,14.2547
2015-09-16,14.9693,16.2924,16.4566,14.9693,435996946.0,26882355.0,16.5435,13.5304
2015-09-17,15.9737,15.5295,16.3794,15.4715,399473825.0,24078852.0,17.9246,14.6603
2015-09-18,15.6937,15.5391,15.8289,15.4136,229535955.0,14219382.0,17.0844,13.9746
2015-09-21,15.5005,15.8578,15.9158,15.2687,255091209.0,15765203.0,17.094,13.9843
2015-09-22,15.9834,16.4663,17.1906,15.8965,712811087.0,41402444.0,17.4417,14.274
2015-09-23,15.8192,15.7806,16.2635,15.7033,362182670.0,21901489.0,18.1177,14.8245
2015-09-24,15.8578,16.0027,16.1669,15.7613,253133597.0,15319344.0,17.3548,14.2064
2015-09-25,15.9448,15.5681,16.1089,15.288,255065994.0,15751601.0,17.6059,14.3995
2015-09-28,15.5295,15.8868,15.8965,15.2108,184501850.0,11435452.0,17.123,14.0132
2015-09-29,15.5488,15.7226,16.2248,15.3074,253280885.0,15558837.0,17.4803,14.303
2015-09-30,15.7516,15.8096,16.1862,15.6743,274903553.0,16649077.0,17.2968,14.1484
2015-10-08,16.785,16.2731,16.9974,16.2538,547238932.0,31995304.0,17.3934,14.2257
2015-10-09,16.3407,17.519,17.8473,16.2441,1023041764.0,57314036.0,17.9053,14.6506
2015-10-12,17.3838,18.5523,18.9773,17.2582,1077692242.0,57209381.0,19.267,15.7709
2015-10-13,18.3012,18.3399,18.5234,17.8859,490248664.0,25964038.0,20.4066,16.6981
2015-10-14,18.1564,17.9922,18.6875,17.8763,519881494.0,27504462.0,20.1748,16.5049
2015-10-15,17.9632,18.5716,18.591,17.9632,544927687.0,28628260.0,19.7885,16.1959
2015-10-16,18.8324,18.9869,19.4119,18.7165,810023509.0,41136223.0,20.4259,16.7174
2015-10-19,18.9773,19.6243,20.3776,18.9773,985769957.0,48129607.0,20.8895,17.0844
2015-10-20,19.4891,20.5611,20.6094,19.2863,814733248.0,39306771.0,21.5848,17.6638
2015-10-21,20.9088,19.8271,20.9474,18.8131,1098353258.0,53279991.0,22.6182,18.504
2015-10-22,19.5084,19.8754,20.0299,19.0255,545250339.0,26918464.0,21.807,17.8473
2015-10-23,19.9334,19.8658,20.1362,18.9193,824348672.0,40804197.0,21.8649,17.8859
2015-10-26,20.5321,20.339,21.4013,20.281,951371336.0,44262140.0,21.8552,17.8763
2015-10-27,20.5515,20.4549,20.6384,19.3732,615024972.0,29546759.0,22.3768,18.3012
2015-10-28,20.2424,19.9623,21.0343,19.8947,505498941.0,23922117.0,22.5023,18.4075
2015-10-29,20.0879,19.5954,20.281,19.5181,446373523.0,21785064.0,21.9615,17.9632
2015-10-30,19.6533,20.0396,20.7639,19.2284,860130092.0,41395669.0,21.5559,17.6348
2015-11-02,19.3249,19.0738,19.9044,19.0062,610401463.0,30316736.0,22.0484,18.0405
2015-11-03,19.1028,18.9676,19.3732,18.8131,406347175.0,20584853.0,20.9861,17.1713
2015-11-04,19.1423,20.8605,20.8605,19.0452,1346848040.0,63855686.0,20.8605,17.0747
2015-11-05,21.938,22.9475,22.9475,21.8894,3566537698.0,152055195.0,22.9475,18.7734
2015-11-06,22.7145,25.2383,25.2383,22.2486,3533124911.0,143692174.0,25.2383,20.6566
2015-11-09,25.6266,25.2286,27.2283,24.9471,3642716061.0,135800947.0,27.7622,22.7145
2015-11-10,24.7045,25.7334,27.2283,24.4715,2902685876.0,109043816.0,27.7525,22.7048
2015-11-11,25.0927,26.2091,27.1409,24.5686,2276816405.0,86424939.0,28.3058,23.161
2015-11-12,26.112,25.4422,26.5003,25.0539,1814253102.0,68406794.0,28.83,23.5882
2015-11-13,25.0248,25.9178,26.7818,24.9471,2202731706.0,82539685.0,27.9854,22.8989
2015-11-16,25.1413,25.5199,25.6558,24.753,1409667035.0,54229559.0,28.5096,23.3261
2015-11-17,25.9373,26.3935,28.0728,25.7528,4395289839.0,156005683.0,28.0728,22.9669
2015-11-18,25.9178,24.4909,26.4517,23.8891,2340952159.0,89938926.0,29.0338,23.7532
2015-11-19,24.4909,24.9568,25.0054,24.0832,1278518818.0,50804029.0,26.9371,22.0447
2015-11-20,24.8404,24.4521,24.8404,24.2968,882477026.0,34991041.0,27.4516,22.4621
