,open,close,high,low,total_turnover,volume,limit_up,limit_down
2006-10-27,2.0807,2.0072,2.1051,1.995,8725310440.0,2582539562.0,,
2006-10-30,2.0011,2.0133,2.0317,1.9889,1153127879.0,351921002.0,2.2092,1.8053
2006-10-31,2.0072,2.0195,2.0378,2.0072,761050767.0,230126187.0,2.2153,1.8114
2006-11-01,2.0195,2.0195,2.0256,2.0072,437264838.0,132892401.0,2.2214,1.8175
2006-11-02,2.0195,2.0072,2.0195,1.9889,573399417.0,175155427.0,2.2214,1.8175
2006-11-03,2.0011,2.0562,2.0623,2.0011,1331710304.0,400016130.0,2.2092,1.8053
2006-11-06,2.0378,2.0684,2.0684,2.0317,706248019.0,209993801.0,2.2643,1.8481
2006-11-07,2.0684,2.0807,2.099,2.0623,1010942170.0,296792452.0,2.2765,1.8604
2006-11-08,2.0807,2.0562,2.0807,2.0501,512250494.0,151822699.0,2.2887,1.8726
2006-11-09,2.0562,2.0807,2.0807,2.0501,601893735.0,177948204.0,2.2643,1.8481
2006-11-10,2.0807,2.1174,2.1541,2.0807,2640424952.0,759690218.0,2.2887,1.8726
2006-11-13,2.1113,2.1541,2.1969,2.1051,1636941479.0,463375150.0,2.3316,1.9032
2006-11-14,2.1908,2.2031,2.2153,2.1602,1548647107.0,431911750.0,2.3683,1.9399
2006-11-15,2.2092,2.2337,2.2337,2.2031,1249336119.0,344605663.0,2.4234,1.9828
2006-11-16,2.2643,2.3254,2.405,2.2459,2604463502.0,687712580.0,2.4601,2.0133
2006-11-17,2.3193,2.3254,2.356,2.2887,1197434893.0,314841698.0,2.558,2.0929
2006-11-20,2.3254,2.3989,2.3989,2.3254,1233700067.0,318049415.0,2.558,2.0929
2006-11-21,2.3928,2.405,2.4234,2.3622,912571812.0,233060114.0,2.6375,2.1602
2006-11-22,2.3928,2.3866,2.4172,2.3316,1097899219.0,283457074.0,2.6437,2.1663
2006-11-23,2.3989,2.4295,2.454,2.3989,1202109376.0,302943550.0,2.6253,2.148
2006-11-24,2.3989,2.3989,2.4111,2.3622,737365901.0,189227337.0,2.6743,2.1847
2006-11-27,2.3805,2.3316,2.3866,2.301,1145692124.0,300467637.0,2.6375,2.1602
2006-11-28,2.3132,2.2949,2.3316,2.2704,908464791.0,242436322.0,2.5641,2.099
2006-11-29,2.2459,2.3193,2.3254,2.2337,912399759.0,244311148.0,2.5274,2.0684
2006-11-30,2.3254,2.3316,2.3438,2.3071,878972599.0,231829092.0,2.5519,2.0868
2006-12-01,2.3438,2.301,2.3438,2.2887,1031906089.0,274203442.0,2.5641,2.099
2006-12-04,2.301,2.3928,2.4295,2.2765,1587058253.0,410693928.0,2.5335,2.0684
2006-12-05,2.3928,2.3744,2.4356,2.3622,1044606237.0,266225582.0,2.6314,2.1541
2006-12-06,2.3744,2.3499,2.3928,2.301,1008236043.0,263484725.0,2.6131,2.1357
2006-12-07,2.3499,2.356,2.4172,2.3316,1315713903.0,336873997.0,2.5825,2.1174
2006-12-08,2.3438,2.3683,2.4295,2.3316,1511314644.0,386868807.0,2.5947,2.1235
2006-12-11,2.3622,2.4968,2.5029,2.356,1823478544.0,458576445.0,2.607,2.1296
2006-12-12,2.509,2.6375,2.6498,2.4968,2294872535.0,543092050.0,2.7477,2.2459
2006-12-13,2.6498,2.6253,2.6865,2.5764,1284249186.0,299058098.0,2.9007,2.3744
2006-12-14,2.6253,2.6131,2.6314,2.5702,785511153.0,184842589.0,2.8885,2.3622
2006-12-15,2.6253,2.6437,2.6559,2.607,746397041.0,173307488.0,2.8762,2.3499
2006-12-18,2.6437,2.7905,2.7967,2.6253,1244248740.0,280665330.0,2.9068,2.3805
