,open,close,high,low,total_turnover,volume,limit_up,limit_down
2011-12-16,23.9887,25.3705,25.7159,23.8928,3013978302.0,117177275.0,,
2011-12-19,25.1498,25.8694,26.378,24.9483,1393215773.0,52416127.0,27.9037,22.8373
2011-12-20,26.0038,25.7927,26.474,25.572,744247991.0,27480230.0,28.4602,23.2787
2011-12-21,26.0422,25.3225,26.5315,25.2265,599846752.0,22180360.0,28.3739,23.2115
2011-12-22,24.9099,25.7159,26.0997,24.5261,386845510.0,14722866.0,27.8557,22.7893
2011-12-23,25.4472,25.9942,26.071,24.7756,337348501.0,12658980.0,28.2875,23.1443
2011-12-26,25.6296,25.6296,26.2149,25.4185,200983857.0,7469975.0,28.5946,23.3938
2011-12-27,25.3801,25.975,28.1916,24.9675,385938068.0,13944132.0,28.1916,23.0676
2011-12-28,25.3993,26.023,26.3108,24.1135,284469292.0,10747748.0,28.5754,23.3746
2011-12-29,25.5336,26.9825,27.1552,25.5336,277077400.0,9982846.0,28.6234,23.4226
2011-12-30,26.8386,26.7426,27.5295,26.6755,320882270.0,11365897.0,29.6789,24.2862
2012-01-04,26.7906,26.8386,27.3951,26.5795,215469102.0,7659030.0,29.4198,24.0655
2012-01-05,26.8098,26.0038,27.2704,25.7927,248863758.0,8982348.0,29.5253,24.1519
2012-01-06,25.524,27.0017,27.0689,25.524,168226622.0,6134233.0,28.6042,23.4034
2012-01-09,26.9537,28.1916,28.3547,26.4932,192597711.0,6715869.0,29.698,24.3054
2012-01-10,28.1916,28.9016,29.0743,27.8269,250574184.0,8405120.0,31.0126,25.3705
2012-01-11,28.7385,28.6617,28.9784,27.9229,142677159.0,4795160.0,31.7899,26.0134
2012-01-12,28.4218,29.1511,29.698,28.4218,168174293.0,5555409.0,31.5308,25.7927
2012-01-13,29.2471,28.6617,29.343,27.779,147160099.0,4972570.0,32.0681,26.2341
2012-01-16,28.3067,27.1361,28.5658,26.9921,105667097.0,3600578.0,31.5308,25.7927
2012-01-17,27.4239,29.6213,29.6693,27.3472,271016902.0,9177673.0,29.8516,24.4205
