,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-01-04,2.1897,2.158,2.1949,2.1421,110294619.0,32982854.0,2.4274,1.9863
2005-01-05,2.1659,2.158,2.1712,2.1342,125361606.0,37961987.0,2.3745,1.9414
2005-01-06,2.1632,2.1157,2.1632,2.1078,136195820.0,41747472.0,2.3745,1.9414
2005-01-07,2.1157,2.1157,2.1421,2.1078,37457528.0,11468847.0,2.327,1.9044
2005-01-10,2.1342,2.1923,2.2029,2.1131,85261509.0,25453352.0,2.327,1.9044
2005-01-11,2.1897,2.187,2.1976,2.1738,53176721.0,15774032.0,2.4115,1.9731
2005-01-12,2.1897,2.1976,2.2029,2.1738,23483276.0,6973467.0,2.4062,1.9678
2005-01-13,2.1976,2.1817,2.1976,2.1632,43148409.0,12864241.0,2.4168,1.9783
2005-01-14,2.1817,2.1764,2.2319,2.1659,63618072.0,18740359.0,2.401,1.9625
2005-01-17,2.1448,2.1183,2.1764,2.1104,80976207.0,24588227.0,2.393,1.9599
2005-01-18,2.1183,2.1342,2.1421,2.0946,94262486.0,28890057.0,2.3296,1.907
2005-01-19,2.1368,2.1315,2.1395,2.1104,28134189.0,8598084.0,2.3481,1.9202
2005-01-20,2.1263,2.1342,2.1527,2.1157,54764705.0,16656014.0,2.3455,1.9176
2005-01-21,2.1263,2.2451,2.2979,2.1157,266858103.0,77792112.0,2.3481,1.9202
2005-01-24,2.2583,2.2715,2.2847,2.224,219187517.0,63073559.0,2.4696,2.0206
2005-01-25,2.2663,2.2478,2.2663,2.2372,90779537.0,26186382.0,2.4987,2.0444
2005-01-26,2.253,2.2583,2.3112,2.2478,168237038.0,47896190.0,2.4723,2.0233
2005-01-27,2.2557,2.2187,2.2636,2.2134,50801681.0,14781966.0,2.4855,2.0338
2005-01-28,2.2161,2.2293,2.2346,2.2002,33275246.0,9734365.0,2.4406,1.9968
2005-01-31,2.2187,2.2398,2.253,2.2081,44794027.0,13010962.0,2.4511,2.0074
2005-02-01,2.2372,2.2715,2.2847,2.2293,79813584.0,22848398.0,2.4644,2.0153
2005-02-02,2.2715,2.3376,2.3508,2.2715,305186117.0,85191161.0,2.4987,2.0444
2005-02-03,2.3296,2.3006,2.3455,2.2979,152063130.0,42462948.0,2.5726,2.1051
2005-02-04,2.3006,2.3983,2.4406,2.2927,371410153.0,101144020.0,2.5304,2.0708
2005-02-16,2.4036,2.393,2.4353,2.3851,137965011.0,37094158.0,2.6387,2.158
2005-02-17,2.4036,2.3666,2.4036,2.3455,94916555.0,26059859.0,2.6334,2.1527
2005-02-18,2.364,2.327,2.3772,2.3112,77443105.0,21507737.0,2.6043,2.1289
2005-02-21,2.3244,2.3825,2.3851,2.3244,120812038.0,33054620.0,2.5594,2.0946
2005-02-22,2.3851,2.401,2.4168,2.364,96146464.0,26076896.0,2.6202,2.1448
2005-02-23,2.3983,2.3508,2.3983,2.3402,167217271.0,45952026.0,2.6413,2.1606
2005-02-24,2.3508,2.3481,2.3719,2.3191,105541026.0,29225126.0,2.5859,2.1157
2005-02-25,2.3455,2.3693,2.3878,2.3402,142221924.0,38864553.0,2.5832,2.1131
2005-02-28,2.3693,2.3032,2.3693,2.2927,151750683.0,42601020.0,2.607,2.1315
2005-03-01,2.2979,2.3085,2.3138,2.2821,54886377.0,15510713.0,2.533,2.0734
2005-03-02,2.3059,2.2715,2.3296,2.2663,100966922.0,28632309.0,2.5383,2.0787
2005-03-03,2.2715,2.2874,2.2953,2.2583,79960208.0,22807095.0,2.4987,2.0444
2005-03-04,2.2874,2.2847,2.2979,2.2663,35217800.0,10003633.0,2.5172,2.0576
2005-03-07,2.2847,2.3164,2.3191,2.2795,54240907.0,15312853.0,2.5145,2.0576
2005-03-08,2.3244,2.327,2.3376,2.2953,110900402.0,31058807.0,2.5489,2.084
2005-03-09,2.3296,2.2636,2.3296,2.253,173899205.0,49538915.0,2.5594,2.0946
2005-03-10,2.261,2.2319,2.2742,2.224,145347216.0,42069095.0,2.4908,2.0365
2005-03-11,2.2319,2.2346,2.253,2.2266,69003441.0,20001151.0,2.4564,2.0074
2005-03-14,2.2372,2.2478,2.2663,2.2134,141729656.0,41112624.0,2.4591,2.01
2005-03-15,2.2398,2.2029,2.2557,2.1949,109098884.0,31978520.0,2.4723,2.0233
2005-03-16,2.2081,2.2002,2.2293,2.187,75440616.0,22212881.0,2.4221,1.9836
2005-03-17,2.1923,2.2055,2.2319,2.1897,89695034.0,26321878.0,2.4194,1.981
2005-03-18,2.2029,2.2319,2.253,2.2002,94319558.0,27373320.0,2.4274,1.9863
2005-03-21,2.2372,2.2478,2.2768,2.2346,71409758.0,20512923.0,2.4564,2.0074
2005-03-22,2.2504,2.2293,2.253,2.2055,86175133.0,25035366.0,2.4723,2.0233
2005-03-23,2.2266,2.261,2.2847,2.2134,93675651.0,26989243.0,2.4511,2.0074
2005-03-24,2.261,2.2689,2.2927,2.2451,96177133.0,27462895.0,2.4881,2.0338
2005-03-25,2.2663,2.2583,2.2689,2.2398,46800304.0,13486307.0,2.496,2.0417
2005-03-28,2.2583,2.2768,2.2795,2.2372,60913618.0,17467066.0,2.4855,2.0338
2005-03-29,2.2874,2.2874,2.2953,2.2715,76648998.0,21762485.0,2.504,2.0497
2005-03-30,2.2874,2.2583,2.3006,2.253,120875215.0,34465157.0,2.5172,2.0576
2005-03-31,2.2715,2.2847,2.2874,2.2187,127901978.0,36783971.0,2.4855,2.0338
2005-04-01,2.2768,2.3481,2.4168,2.2768,361109400.0,99907081.0,2.5145,2.0576
2005-04-04,2.3376,2.3217,2.3402,2.3032,103533907.0,28893351.0,2.5832,2.1131
2005-04-05,2.3032,2.3217,2.327,2.2953,85224951.0,23933787.0,2.5542,2.0893
2005-04-06,2.3217,2.3745,2.3983,2.3085,162303285.0,44725879.0,2.5542,2.0893
2005-04-07,2.3745,2.4168,2.5119,2.3587,464353359.0,123222261.0,2.6123,2.1368
2005-04-08,2.4089,2.4432,2.4459,2.3772,177997137.0,47757762.0,2.6598,2.1764
2005-04-11,2.4591,2.4142,2.4802,2.4036,294185345.0,77851426.0,2.6889,2.2002
2005-04-12,2.4142,2.3798,2.4353,2.3772,133641585.0,36216926.0,2.6545,2.1738
2005-04-13,2.4274,2.4089,2.4696,2.3957,198191866.0,52916335.0,2.6175,2.1421
2005-04-14,2.4168,2.3666,2.4221,2.3613,136557682.0,37129845.0,2.6492,2.1685
2005-04-15,2.364,2.3534,2.3666,2.3349,118340004.0,32651831.0,2.6043,2.1289
2005-04-18,2.3508,2.3561,2.3693,2.3376,60034936.0,16537958.0,2.5885,2.1183
2005-04-19,2.3613,2.393,2.4142,2.3613,139834325.0,38032480.0,2.5911,2.121
2005-04-20,2.3904,2.3613,2.3904,2.3455,101383536.0,27826403.0,2.6334,2.1527
2005-04-21,2.3561,2.3745,2.4036,2.3508,139602951.0,38037766.0,2.5964,2.1263
2005-04-22,2.3719,2.4089,2.4247,2.3666,132959397.0,35818581.0,2.6123,2.1368
2005-04-25,2.4036,2.4221,2.4247,2.3904,114329997.0,30806647.0,2.6492,2.1685
2005-04-26,2.4221,2.3904,2.4274,2.364,121806776.0,33038823.0,2.6651,2.1791
2005-04-27,2.4089,2.4062,2.43,2.3878,110493582.0,29794644.0,2.6308,2.1527
2005-04-28,2.4062,2.4327,2.4511,2.3561,183521875.0,49217302.0,2.6466,2.1659
2005-04-29,2.43,2.4564,2.5013,2.4168,244137743.0,64296048.0,2.6757,2.1897
2005-05-09,2.4696,2.4168,2.4881,2.4062,135480794.0,36203868.0,2.7021,2.2108
2005-05-10,2.4168,2.4406,2.4485,2.4089,134168239.0,35868947.0,2.6598,2.1764
2005-05-11,2.4406,2.4062,2.4749,2.4036,124510286.0,33171529.0,2.6836,2.1976
2005-05-12,2.3904,2.2715,2.3904,2.2689,301571576.0,84094743.0,2.6466,2.1659
2005-05-13,2.2663,2.3138,2.3376,2.2583,147173471.0,41365770.0,2.4987,2.0444
2005-05-16,2.3032,2.2979,2.3191,2.2847,58760546.0,16583642.0,2.5462,2.0814
2005-05-17,2.2979,2.2979,2.2979,2.2979,0.0,0.0,,
2005-05-18,2.3164,2.3191,2.3455,2.2979,64062398.0,17929002.0,2.5277,2.0682
2005-05-19,2.3296,2.3244,2.3508,2.2927,65122779.0,18181282.0,2.5515,2.0866
2005-05-20,2.3244,2.3191,2.3481,2.3032,63624082.0,17738338.0,2.5568,2.0919
2005-05-23,2.3191,2.2372,2.3191,2.224,148046210.0,42620083.0,2.5515,2.0866
2005-05-24,2.2319,2.253,2.2715,2.2055,98439949.0,28597165.0,2.4617,2.0127
2005-05-25,2.253,2.2795,2.3138,2.2425,141704786.0,40283388.0,2.4776,2.0285
2005-05-26,2.2715,2.2583,2.2953,2.2319,60745146.0,17411879.0,2.5066,2.0523
2005-05-27,2.2451,2.2372,2.2847,2.2161,82681289.0,24068745.0,2.4855,2.0338
2005-05-30,2.2398,2.2187,2.2425,2.1949,82169481.0,24073407.0,2.4617,2.0127
2005-05-31,2.2187,2.2451,2.2583,2.2187,81219716.0,23473146.0,2.4406,1.9968
2005-06-01,2.2425,2.2002,2.2583,2.1844,89820704.0,26355915.0,2.4696,2.0206
2005-06-02,2.2029,2.1183,2.2108,2.0946,278056680.0,84627069.0,2.4194,1.981
2005-06-03,2.1183,2.158,2.187,2.1157,141286378.0,42639215.0,2.3296,1.907
2005-06-06,2.158,2.2134,2.2187,2.1474,123086445.0,36473615.0,2.3745,1.9414
2005-06-07,2.2134,2.2081,2.2663,2.1923,144082501.0,41966206.0,2.4353,1.9916
2005-06-08,2.3772,2.3587,2.3772,2.2715,517774685.0,143686566.0,2.43,1.9863
2005-06-09,2.3587,2.3296,2.3904,2.3059,372663829.0,103099234.0,2.5938,2.1236
2005-06-10,2.3376,2.3508,2.4168,2.3191,390061213.0,106880968.0,2.5621,2.0972
2005-06-13,2.3772,2.3455,2.3825,2.2927,141173041.0,39185233.0,2.5859,2.1157
2005-06-14,2.3719,2.3059,2.3878,2.3059,173235264.0,48008865.0,2.5806,2.1104
2005-06-15,2.3006,2.2663,2.3191,2.2636,152351886.0,43281811.0,2.5357,2.0761
2005-06-16,2.2715,2.3376,2.364,2.2715,214055848.0,59536736.0,2.4934,2.0391
2005-06-17,2.3455,2.3508,2.3798,2.3244,259514437.0,71380380.0,2.5726,2.1051
2005-06-20,2.3668,2.4832,2.5032,2.3588,310744991.0,83299157.0,2.5875,2.1141
2005-06-21,2.4791,2.415,2.4832,2.4029,184553910.0,49587167.0,2.7319,2.2344
2005-06-22,2.4109,2.4872,2.4992,2.4069,242260541.0,64626911.0,2.6557,2.1743
2005-06-23,2.4912,2.4551,2.5032,2.4511,166301107.0,44095945.0,2.7359,2.2385
2005-06-24,2.4511,2.4631,2.4671,2.4069,187482809.0,50650032.0,2.6998,2.2104
2005-06-27,2.4832,2.5072,2.5273,2.4832,262748445.0,68764210.0,2.7078,2.2184
2005-06-28,2.4872,2.4751,2.4952,2.4591,106963544.0,28342735.0,2.76,2.2585
2005-06-29,2.4711,2.435,2.4832,2.427,145431217.0,38939348.0,2.7238,2.2264
2005-06-30,2.431,2.431,2.4671,2.3869,139566832.0,38052054.0,2.6797,2.1903
2005-07-01,2.3949,2.3748,2.415,2.3588,107632575.0,29790697.0,2.6757,2.1863
2005-07-04,2.3668,2.4069,2.4109,2.3508,49718272.0,13741238.0,2.6115,2.1382
2005-07-05,2.4069,2.4029,2.415,2.3628,82366737.0,22622945.0,2.6476,2.1662
2005-07-06,2.4069,2.3909,2.431,2.3829,68621958.0,18771891.0,2.6436,2.1622
2005-07-07,2.3909,2.3789,2.3989,2.3668,53576358.0,14767130.0,2.6316,2.1502
2005-07-08,2.3829,2.3668,2.3869,2.3508,63245805.0,17554772.0,2.6155,2.1422
2005-07-11,2.4109,2.3869,2.4471,2.3748,97497659.0,26592560.0,2.6035,2.1301
2005-07-12,2.3869,2.5273,2.5995,2.3668,591826621.0,154748302.0,2.6276,2.1502
