,open,close,high,low,total_turnover,volume,settlement,prev_settlement,open_interest,basis_spread,limit_up,limit_down
2017-04-18,4419.0,4419.0,4419.0,4419.0,0.0,0.0,4419.0,4419.0,0.0,,4860.0,3977.0
2017-04-19,4392.0,4389.0,4392.0,4389.0,263430.0,4.0,4390.0,4419.0,2.0,,4860.0,3977.0
2017-04-20,4387.0,4374.0,4387.0,4359.0,1180350.0,18.0,4371.0,4390.0,12.0,,4609.0,4170.0
2017-04-21,4351.0,4340.0,4351.0,4333.0,521160.0,8.0,4343.0,4371.0,16.0,,4589.0,4152.0
2017-04-24,4310.0,4310.0,4318.0,4310.0,646920.0,10.0,4312.0,4343.0,16.0,,4560.0,4125.0
2017-04-25,4318.0,4318.0,4318.0,4318.0,129540.0,2.0,4318.0,4312.0,16.0,,4527.0,4096.0
2017-04-26,4318.0,4318.0,4318.0,4318.0,0.0,0.0,4318.0,4318.0,16.0,,4533.0,4102.0
2017-04-27,4318.0,4318.0,4318.0,4318.0,0.0,0.0,4318.0,4318.0,16.0,,4533.0,4102.0
2017-04-28,4288.0,4283.0,4288.0,4283.0,385620.0,6.0,4284.0,4318.0,16.0,,4533.0,4102.0
2017-05-02,4200.0,4209.0,4217.0,4200.0,758190.0,12.0,4212.0,4284.0,16.0,,4498.0,4069.0
2017-05-03,4205.0,4205.0,4205.0,4205.0,252300.0,4.0,4205.0,4212.0,16.0,,4422.0,4001.0
2017-05-04,4190.0,4108.0,4191.0,4079.0,3865740.0,62.0,4156.0,4205.0,34.0,,4415.0,3994.0
2017-05-05,4075.0,4113.0,4126.0,4075.0,2825610.0,46.0,4095.0,4156.0,56.0,,4363.0,3948.0
2017-05-08,4112.0,4123.0,4123.0,4093.0,1106940.0,18.0,4099.0,4095.0,48.0,,4299.0,3890.0
2017-05-09,4096.0,4089.0,4096.0,4089.0,490950.0,8.0,4091.0,4099.0,50.0,,4303.0,3894.0
2017-05-10,4080.0,4071.0,4085.0,4070.0,1345530.0,22.0,4077.0,4091.0,50.0,,4295.0,3886.0
2017-05-11,4095.0,4096.0,4096.0,4095.0,245730.0,4.0,4095.0,4077.0,52.0,,4280.0,3873.0
2017-05-12,4112.0,4123.0,4124.0,4112.0,370770.0,6.0,4119.0,4095.0,56.0,,4299.0,3890.0
2017-05-15,4154.0,4154.0,4154.0,4154.0,249240.0,4.0,4154.0,4119.0,60.0,,4324.0,3913.0
2017-05-16,4180.0,4179.0,4181.0,4161.0,1002120.0,16.0,4175.0,4154.0,58.0,,4361.0,3946.0
2017-05-17,4194.0,4180.0,4194.0,4180.0,376710.0,6.0,4185.0,4175.0,58.0,,4383.0,3966.0
2017-05-18,4197.0,4197.0,4197.0,4197.0,125910.0,2.0,4197.0,4185.0,60.0,,4394.0,3975.0
2017-05-19,4165.0,4165.0,4165.0,4150.0,623850.0,10.0,4159.0,4197.0,58.0,,4406.0,3987.0
2017-05-22,4165.0,4159.0,4165.0,4165.0,0.0,0.0,4159.0,4159.0,58.0,,4366.0,3951.0
2017-05-23,4193.0,4193.0,4193.0,4193.0,125790.0,2.0,4193.0,4159.0,60.0,,4366.0,3951.0
2017-05-24,4193.0,4193.0,4193.0,4193.0,0.0,0.0,4193.0,4193.0,60.0,,4402.0,3983.0
2017-05-25,4193.0,4193.0,4193.0,4193.0,0.0,0.0,4193.0,4193.0,60.0,,4402.0,3983.0
2017-05-26,4193.0,4193.0,4193.0,4193.0,0.0,0.0,4193.0,4193.0,60.0,,4402.0,3983.0
2017-05-31,4119.0,4171.0,4179.0,4119.0,1249350.0,20.0,4164.0,4193.0,70.0,,4402.0,3983.0
2017-06-01,4161.0,4155.0,4161.0,4155.0,748590.0,12.0,4158.0,4164.0,72.0,,4372.0,3955.0
