,open,close,high,low,total_turnover,volume,settlement,prev_settlement,open_interest,basis_spread,limit_up,limit_down
2017-08-16,4032.0,4032.0,4032.0,4032.0,120960.0,2.0,4032.0,4104.0,2.0,,4514.0,3693.0
2017-08-17,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-18,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-21,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-22,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-23,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-24,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-25,4032.0,4032.0,4032.0,4032.0,0.0,0.0,4032.0,4032.0,2.0,,4233.0,3830.0
2017-08-28,4102.0,4103.0,4103.0,4100.0,615210.0,10.0,4101.0,4032.0,10.0,,4233.0,3830.0
2017-08-29,4103.0,4101.0,4103.0,4103.0,0.0,0.0,4101.0,4101.0,10.0,,4306.0,3895.0
2017-08-30,4156.0,4140.0,4191.0,4130.0,1369050.0,22.0,4148.0,4101.0,20.0,,4306.0,3895.0
2017-08-31,4140.0,4148.0,4140.0,4140.0,0.0,0.0,4148.0,4148.0,20.0,,4355.0,3940.0
2017-09-01,4138.0,4138.0,4138.0,4138.0,124140.0,2.0,4138.0,4148.0,22.0,,4355.0,3940.0
2017-09-04,4170.0,4206.0,4224.0,4170.0,1133130.0,18.0,4196.0,4138.0,26.0,,4344.0,3931.0
2017-09-05,4206.0,4196.0,4206.0,4206.0,0.0,0.0,4196.0,4196.0,26.0,,4405.0,3986.0
2017-09-06,4187.0,4187.0,4187.0,4187.0,125610.0,2.0,4187.0,4196.0,24.0,,4405.0,3986.0
2017-09-07,4175.0,4175.0,4175.0,4175.0,250500.0,4.0,4175.0,4187.0,28.0,,4396.0,3977.0
2017-09-08,4183.0,4172.0,4194.0,4172.0,2890320.0,46.0,4188.0,4175.0,48.0,,4383.0,3966.0
2017-09-11,4174.0,4146.0,4174.0,4139.0,747750.0,12.0,4154.0,4188.0,52.0,,4397.0,3978.0
2017-09-12,4133.0,4132.0,4171.0,4121.0,2235330.0,36.0,4139.0,4154.0,66.0,,4361.0,3946.0
2017-09-13,4132.0,4139.0,4132.0,4132.0,0.0,0.0,4139.0,4139.0,66.0,,4345.0,3932.0
2017-09-14,4120.0,4113.0,4120.0,4113.0,1974750.0,32.0,4114.0,4139.0,48.0,,4345.0,3932.0
2017-09-15,4118.0,4119.0,4119.0,4118.0,247110.0,4.0,4118.0,4114.0,50.0,,4319.0,3908.0
2017-09-18,4119.0,4118.0,4119.0,4119.0,0.0,0.0,4118.0,4118.0,50.0,,4323.0,3912.0
2017-09-19,4079.0,4077.0,4079.0,4077.0,244680.0,4.0,4078.0,4118.0,50.0,,4323.0,3912.0
2017-09-20,4077.0,4078.0,4077.0,4077.0,0.0,0.0,4078.0,4078.0,50.0,,4281.0,3874.0
2017-09-21,4057.0,4020.0,4073.0,4020.0,1093950.0,18.0,4051.0,4078.0,52.0,,4281.0,3874.0
2017-09-22,3999.0,4003.0,4003.0,3999.0,240060.0,4.0,4001.0,4051.0,52.0,,4253.0,3848.0
2017-09-25,4003.0,4001.0,4003.0,4003.0,0.0,0.0,4001.0,4001.0,52.0,,4201.0,3800.0
2017-09-26,4004.0,4060.0,4060.0,4004.0,241920.0,4.0,4032.0,4001.0,54.0,,4201.0,3800.0
2017-09-27,4035.0,4031.0,4035.0,4031.0,241980.0,4.0,4033.0,4032.0,54.0,,4233.0,3830.0
2017-09-28,4031.0,4033.0,4031.0,4031.0,0.0,0.0,4033.0,4033.0,54.0,,4234.0,3831.0
2017-09-29,4033.0,4033.0,4033.0,4033.0,0.0,0.0,4033.0,4033.0,54.0,,4315.0,3750.0
2017-10-09,4033.0,4033.0,4033.0,4033.0,0.0,0.0,4033.0,4033.0,54.0,,4315.0,3750.0
2017-10-10,4042.0,4041.0,4042.0,4039.0,606060.0,10.0,4040.0,4033.0,60.0,,4234.0,3831.0
2017-10-11,4054.0,4051.0,4054.0,4051.0,486390.0,8.0,4053.0,4040.0,62.0,,4242.0,3838.0
