,open,close,high,low,total_turnover,volume,settlement,prev_settlement,open_interest,basis_spread,limit_up,limit_down
2012-05-10,6190.0,6140.0,6196.0,6082.0,23892960750.0,259996.0,6126.0,,33726.0,,,
2012-05-11,6110.0,6002.0,6115.0,6000.0,18787538220.0,206804.0,6056.0,6126.0,55020.0,,6432.0,5819.0
2012-05-14,6040.0,5976.0,6045.0,5960.0,18687338400.0,207668.0,5999.0,6056.0,57028.0,,6358.0,5753.0
2012-05-15,5895.0,5842.0,5910.0,5711.0,38820192570.0,445150.0,5813.0,5999.0,82238.0,,6298.0,5699.0
2012-05-16,5750.0,5647.0,5786.0,5643.0,51268266150.0,599202.0,5704.0,5813.0,108376.0,,6103.0,5522.0
2012-05-17,5705.0,5763.0,5787.0,5691.0,48136846560.0,558288.0,5748.0,5704.0,89738.0,,5989.0,5418.0
2012-05-18,5808.0,5863.0,5881.0,5768.0,60806044470.0,695576.0,5827.0,5748.0,92162.0,,6035.0,5460.0
2012-05-21,5957.0,5940.0,5964.0,5903.0,36107784270.0,405766.0,5932.0,5827.0,97686.0,,6118.0,5535.0
2012-05-22,5920.0,5890.0,5930.0,5882.0,32862402480.0,371088.0,5903.0,5932.0,90716.0,,6228.0,5635.0
2012-05-23,5800.0,5791.0,5818.0,5759.0,26074785510.0,300170.0,5791.0,5903.0,90202.0,,6198.0,5607.0
2012-05-24,5785.0,5832.0,5838.0,5766.0,26230087920.0,301270.0,5804.0,5791.0,85938.0,,6080.0,5501.0
2012-05-25,5858.0,5904.0,5912.0,5804.0,36878526930.0,420278.0,5849.0,5804.0,92544.0,,6094.0,5513.0
2012-05-28,5940.0,5986.0,5992.0,5916.0,34073802630.0,381418.0,5955.0,5849.0,94920.0,,6141.0,5556.0
2012-05-29,5933.0,5962.0,5982.0,5922.0,31230683790.0,349920.0,5950.0,5955.0,93104.0,,6252.0,5657.0
2012-05-30,5817.0,5801.0,5855.0,5798.0,30556500690.0,349610.0,5826.0,5950.0,94548.0,,6247.0,5652.0
2012-05-31,5836.0,5851.0,5878.0,5826.0,32133135000.0,365958.0,5853.0,5826.0,85856.0,,6117.0,5534.0
2012-06-01,5800.0,5832.0,5840.0,5771.0,25887221670.0,296984.0,5811.0,5853.0,86528.0,,6145.0,5560.0
2012-06-04,5923.0,5949.0,5998.0,5901.0,35145990300.0,393688.0,5951.0,5811.0,87274.0,,6101.0,5520.0
2012-06-05,5954.0,5931.0,5985.0,5921.0,28876335570.0,323394.0,5952.0,5951.0,87988.0,,6248.0,5653.0
2012-06-06,6001.0,6088.0,6092.0,5991.0,31207195740.0,343846.0,6050.0,5952.0,89946.0,,6249.0,5654.0
2012-06-07,6145.0,6134.0,6154.0,6110.0,25058314050.0,272726.0,6125.0,6050.0,91644.0,,6352.0,5747.0
2012-06-08,6005.0,5935.0,6023.0,5905.0,28291435860.0,316480.0,5959.0,6125.0,79718.0,,6431.0,5818.0
2012-06-11,6054.0,6062.0,6099.0,6031.0,18850024080.0,207094.0,6068.0,5959.0,77300.0,,6256.0,5661.0
2012-06-12,5992.0,5989.0,6038.0,5978.0,21951716460.0,243702.0,6005.0,6068.0,87952.0,,6371.0,5764.0
2012-06-13,6050.0,6083.0,6083.0,6040.0,16790766840.0,184636.0,6062.0,6005.0,80188.0,,6305.0,5704.0
2012-06-14,6068.0,6080.0,6128.0,6061.0,17277143880.0,189246.0,6086.0,6062.0,82052.0,,6365.0,5758.0
2012-06-15,6050.0,6070.0,6085.0,6032.0,18963522870.0,208546.0,6062.0,6086.0,80836.0,,6390.0,5781.0
2012-06-18,6087.0,6010.0,6095.0,6003.0,28017159000.0,309918.0,6026.0,6062.0,99022.0,,6365.0,5758.0
2012-06-19,6058.0,6061.0,6080.0,6045.0,15302432730.0,168258.0,6063.0,6026.0,76972.0,,6327.0,5724.0
2012-06-20,5996.0,6010.0,6029.0,5990.0,15841118430.0,175782.0,6007.0,6063.0,83302.0,,6366.0,5759.0
2012-06-21,5900.0,5911.0,5925.0,5893.0,12547217910.0,141540.0,5909.0,6007.0,75606.0,,6307.0,5706.0
2012-06-25,5700.0,5716.0,5742.0,5691.0,13955706540.0,162514.0,5724.0,5909.0,89926.0,,6204.0,5613.0
2012-06-26,5830.0,5791.0,5830.0,5783.0,12156309660.0,139496.0,5809.0,5724.0,83698.0,,6010.0,5437.0
2012-06-27,5767.0,5745.0,5771.0,5725.0,11581561020.0,134318.0,5748.0,5809.0,90242.0,,6099.0,5518.0
2012-06-28,5778.0,5736.0,5782.0,5733.0,10374138450.0,120340.0,5747.0,5748.0,88594.0,,6035.0,5460.0
2012-06-29,5651.0,5751.0,5764.0,5632.0,20079163650.0,234654.0,5704.0,5747.0,83390.0,,6034.0,5459.0
2012-07-02,5831.0,5796.0,5835.0,5785.0,13669027440.0,156980.0,5804.0,5704.0,73088.0,,5989.0,5418.0
2012-07-03,5820.0,5908.0,5915.0,5810.0,16388498760.0,186102.0,5870.0,5804.0,68056.0,,6094.0,5513.0
2012-07-04,5952.0,5948.0,5979.0,5932.0,11951620830.0,133860.0,5952.0,5870.0,61944.0,,6163.0,5576.0
2012-07-05,5960.0,5994.0,5995.0,5944.0,10586326170.0,118224.0,5969.0,5952.0,64576.0,,6249.0,5654.0
2012-07-06,5929.0,5872.0,5932.0,5864.0,13097879820.0,148200.0,5891.0,5969.0,64902.0,,6267.0,5670.0
2012-07-09,5790.0,5808.0,5832.0,5782.0,12338625570.0,141662.0,5806.0,5891.0,71908.0,,6185.0,5596.0
2012-07-10,5813.0,5798.0,5834.0,5795.0,8795715900.0,100886.0,5812.0,5806.0,69612.0,,6096.0,5515.0
2012-07-11,5755.0,5775.0,5780.0,5750.0,8258879550.0,95462.0,5767.0,5812.0,69574.0,,6102.0,5521.0
2012-07-12,5774.0,5743.0,5779.0,5728.0,9787208550.0,113558.0,5745.0,5767.0,77556.0,,6055.0,5478.0
2012-07-13,5770.0,5828.0,5830.0,5764.0,8426471220.0,96864.0,5799.0,5745.0,69344.0,,6032.0,5457.0
2012-07-16,5810.0,5828.0,5834.0,5787.0,7900842240.0,90630.0,5811.0,5799.0,63190.0,,6088.0,5509.0
2012-07-17,5845.0,5830.0,5877.0,5812.0,9196896540.0,104858.0,5847.0,5811.0,59076.0,,6101.0,5520.0
2012-07-18,5835.0,5811.0,5838.0,5780.0,6621861750.0,76044.0,5805.0,5847.0,57180.0,,6139.0,5554.0
2012-07-19,5815.0,5822.0,5828.0,5797.0,5634471060.0,64602.0,5814.0,5805.0,55478.0,,6095.0,5514.0
2012-07-20,5809.0,5799.0,5811.0,5787.0,5371212960.0,61744.0,5799.0,5814.0,54728.0,,6104.0,5523.0
2012-07-23,5806.0,5761.0,5808.0,5755.0,5255505120.0,60596.0,5782.0,5799.0,50946.0,,6088.0,5509.0
2012-07-24,5769.0,5771.0,5791.0,5761.0,3356016870.0,38710.0,5779.0,5782.0,46162.0,,6071.0,5492.0
2012-07-25,5764.0,5737.0,5789.0,5734.0,3043116570.0,35172.0,5768.0,5779.0,46422.0,,6067.0,5490.0
2012-07-26,5816.0,5841.0,5849.0,5804.0,3728797380.0,42646.0,5829.0,5768.0,35848.0,,6056.0,5479.0
2012-07-27,5835.0,5890.0,5896.0,5834.0,2687685030.0,30558.0,5863.0,5829.0,32056.0,,6120.0,5537.0
2012-07-30,5895.0,5864.0,5895.0,5860.0,1532998680.0,17396.0,5874.0,5863.0,28934.0,,6156.0,5569.0
