,open,close,high,low,total_turnover,volume,limit_up,limit_down
2010-08-18,2.5765,2.7982,2.8441,2.5612,7342756516.0,2093811589.0,,
2010-08-19,2.7829,2.8288,2.9282,2.7524,2927902724.0,795814513.0,3.0811,2.5153
2010-08-20,2.8212,2.8135,2.8594,2.7829,1226740528.0,333231831.0,3.1117,2.5459
2010-08-23,2.7982,2.7218,2.8365,2.6988,1303629297.0,361581254.0,3.0964,2.5306
2010-08-24,2.7065,2.7218,2.7829,2.6912,1007611892.0,282471321.0,2.997,2.4465
2010-08-25,2.6988,2.6453,2.7141,2.63,764259316.0,219312039.0,2.997,2.4465
2010-08-26,2.653,2.653,2.6759,2.63,427014845.0,123163337.0,2.9129,2.3777
2010-08-27,2.6453,2.6606,2.6606,2.63,327729400.0,94760552.0,2.9206,2.3854
2010-08-30,2.6683,2.6683,2.6912,2.6377,647601142.0,185805873.0,2.9282,2.393
2010-08-31,2.6453,2.5994,2.653,2.5842,697587570.0,203941164.0,2.9358,2.4007
2010-09-01,2.5994,2.6606,2.7524,2.5842,1097618379.0,314395936.0,2.8594,2.3395
2010-09-02,2.6912,2.6606,2.6988,2.63,576137003.0,166045308.0,2.9282,2.393
2010-09-03,2.653,2.6835,2.6912,2.6377,482723432.0,138764546.0,2.9282,2.393
2010-09-06,2.6912,2.7371,2.7524,2.6835,642027516.0,179950143.0,2.9511,2.416
2010-09-07,2.7371,2.7141,2.7447,2.6912,360270620.0,101495933.0,3.0123,2.4618
2010-09-08,2.6912,2.6683,2.6988,2.653,324193105.0,92810953.0,2.9894,2.4465
2010-09-09,2.6759,2.6683,2.7294,2.63,500283052.0,143108848.0,2.9358,2.4007
2010-09-10,2.6759,2.6683,2.6759,2.6377,241807811.0,69658699.0,2.9358,2.4007
2010-09-13,2.6606,2.6759,2.6912,2.6453,504291260.0,144404801.0,2.9358,2.4007
2010-09-14,2.6835,2.6606,2.7065,2.6453,343646706.0,98272676.0,2.9435,2.4083
2010-09-15,2.6453,2.63,2.653,2.6147,360099749.0,104601865.0,2.9282,2.393
2010-09-16,2.6224,2.5689,2.63,2.5459,427583840.0,126400400.0,2.89,2.3701
2010-09-17,2.5765,2.5689,2.5842,2.5536,225766044.0,67172723.0,2.8288,2.3089
2010-09-20,2.5689,2.5612,2.5842,2.5383,131589301.0,39274568.0,2.8288,2.3089
2010-09-21,2.5689,2.5918,2.5918,2.5536,154615604.0,45904157.0,2.8212,2.3089
2010-09-27,2.5689,2.5842,2.5994,2.5689,130957299.0,38758837.0,2.8517,2.3319
2010-09-28,2.5842,2.5536,2.5842,2.5383,140788322.0,42182139.0,2.8441,2.3242
2010-09-29,2.5459,2.5842,2.5994,2.5383,205913397.0,61152219.0,2.8059,2.3013
2010-09-30,2.5612,2.6453,2.6835,2.5612,417321483.0,120222228.0,2.8441,2.3242
2010-10-08,2.6683,2.6835,2.6988,2.6377,383955041.0,109746162.0,2.9129,2.3777
2010-10-11,2.6835,2.7371,2.8135,2.6606,819990062.0,228969639.0,2.9511,2.416
2010-10-12,2.7141,2.7371,2.7524,2.6912,338644664.0,95254004.0,3.0123,2.4618
2010-10-13,2.7371,2.9129,2.9282,2.7218,775915648.0,211192122.0,3.0123,2.4618
2010-10-14,2.9817,3.2034,3.2034,2.9817,1814547056.0,443020203.0,3.2034,2.6224
2010-10-15,3.1958,3.494,3.5245,3.1652,1867694364.0,432610573.0,3.5245,2.8823
2010-10-18,3.708,3.4481,3.7233,3.4175,1324583665.0,285961413.0,3.8457,3.1423
2010-10-19,3.4481,3.4863,3.5704,3.3411,903405760.0,200635191.0,3.7921,3.104
2010-10-20,3.4863,3.5934,3.7463,3.4863,1268528515.0,269053814.0,3.838,3.1346
2010-10-21,3.5169,3.4175,3.5628,3.3563,904309477.0,201710990.0,3.9527,3.234
2010-10-22,3.4175,3.4175,3.4175,3.4175,0.0,0.0,,
2010-10-25,3.364,3.4557,3.4787,3.2646,922776224.0,209047630.0,3.7616,3.0735
2010-10-26,3.4175,3.3869,3.4557,3.3181,657620158.0,148252085.0,3.7998,3.1117
2010-10-27,3.3487,3.3946,3.5093,3.3181,645692738.0,143701304.0,3.7233,3.0505
2010-10-28,3.3793,3.364,3.4175,3.2799,458510764.0,104649544.0,3.731,3.0582
2010-10-29,3.3793,3.3028,3.3793,3.2646,409174308.0,94745790.0,3.7004,3.0276
2010-11-01,3.2875,3.3411,3.3563,3.2722,487013782.0,112152865.0,3.6316,2.9741
2010-11-02,3.3258,3.4404,3.5551,3.257,883307209.0,197363675.0,3.6775,3.0047
2010-11-03,3.4022,3.7463,3.7845,3.3334,1642458823.0,345933032.0,3.7845,3.0964
2010-11-04,3.6698,3.6851,3.7692,3.6163,987439100.0,204347857.0,4.1209,3.3716
2010-11-05,3.6927,3.7386,3.8533,3.6775,894720528.0,182787527.0,4.0521,3.3181
2010-11-08,3.7463,3.7386,3.8457,3.7004,666579224.0,135624068.0,4.1132,3.364
2010-11-09,3.7386,3.6316,3.7386,3.5704,710082997.0,149240412.0,4.1132,3.364
2010-11-10,3.6086,3.5628,3.6163,3.5169,447227389.0,96026453.0,3.9986,3.2722
2010-11-11,3.5628,3.6163,3.6698,3.5398,816783570.0,172709575.0,3.9221,3.2034
2010-11-12,3.5628,3.3105,3.5704,3.257,899743534.0,200965504.0,3.9756,3.257
2010-11-15,3.3105,3.3105,3.3411,3.1117,651181129.0,154761630.0,3.6392,2.9817
2010-11-16,3.257,3.1117,3.257,3.0582,476225816.0,115079769.0,3.6392,2.9817
2010-11-17,3.0582,3.1117,3.2034,3.0199,477756620.0,117302347.0,3.4252,2.7982
2010-11-18,3.0505,2.997,3.0658,2.9053,2092697050.0,537711010.0,3.4252,2.7982
2010-11-19,2.9741,2.9588,2.9894,2.8517,1050228220.0,274943363.0,3.2952,2.6988
2010-11-22,2.8976,2.9206,2.9511,2.8747,578488129.0,151769355.0,3.257,2.6606
2010-11-23,2.9053,2.8517,2.9053,2.7906,560088296.0,150467236.0,3.2111,2.63
2010-11-24,2.8441,2.8976,2.9435,2.8441,589016075.0,155102180.0,3.1346,2.5689
2010-11-25,2.9129,3.0276,3.0811,2.8823,1140202268.0,291236561.0,3.1881,2.6071
2010-11-26,2.9817,2.9588,3.0199,2.9435,559498829.0,144104620.0,3.3334,2.7218
2010-11-29,2.9358,2.9358,2.9741,2.89,394685796.0,103236278.0,3.257,2.6606
2010-11-30,2.9282,2.9282,2.9894,2.8441,580896366.0,152448411.0,3.2264,2.6453
2010-12-01,2.9206,2.9282,2.9511,2.8823,385808627.0,101111114.0,3.2187,2.6377
2010-12-02,2.9664,2.9358,2.9894,2.9206,562337478.0,145639236.0,3.2187,2.6377
2010-12-03,2.9358,2.9358,2.9358,2.9358,0.0,0.0,,
2010-12-06,2.9282,2.9741,3.0123,2.8976,575943320.0,148738818.0,3.2264,2.6453
2010-12-07,2.9435,2.9664,2.9741,2.9053,360593768.0,93901976.0,3.2722,2.6759
2010-12-08,2.9435,2.8976,2.9664,2.8823,494971646.0,129819288.0,3.2646,2.6683
2010-12-09,2.89,2.8365,2.89,2.8288,408259500.0,109430663.0,3.1881,2.6071
2010-12-10,2.8212,2.8594,2.8747,2.8059,448661544.0,120997124.0,3.1193,2.5536
2010-12-13,2.8517,2.9282,2.9358,2.8365,626980542.0,166257633.0,3.1423,2.5765
2010-12-14,2.9282,2.9053,2.9358,2.89,545964017.0,143676993.0,3.2187,2.6377
2010-12-15,2.9129,2.9511,2.997,2.89,848992901.0,219994916.0,3.1958,2.6147
2010-12-16,2.9358,2.9282,2.9588,2.9206,412324767.0,107335737.0,3.2493,2.653
2010-12-17,2.9282,2.9206,2.9358,2.9053,207994213.0,54549507.0,3.2187,2.6377
2010-12-20,2.9129,2.8594,2.9358,2.8212,461555638.0,123200981.0,3.2111,2.63
2010-12-21,2.8594,2.9588,2.9817,2.8288,842660915.0,219964175.0,3.1423,2.5765
2010-12-22,2.9358,2.9282,2.9664,2.9206,461849592.0,120168075.0,3.257,2.6606
2010-12-23,2.9129,2.9741,3.0964,2.8976,977622776.0,248705429.0,3.2187,2.6377
2010-12-24,2.9435,3.104,3.1652,2.9282,1346495786.0,335248413.0,3.2722,2.6759
2010-12-27,3.1576,2.9894,3.1805,2.9664,1046708466.0,260104434.0,3.4175,2.7906
2010-12-28,2.9511,2.9894,3.1423,2.9435,951592881.0,239433199.0,3.2875,2.6912
2010-12-29,2.9894,3.0352,3.0429,2.9129,617148340.0,158752318.0,3.2875,2.6912
2010-12-30,2.997,2.9894,3.0658,2.9664,572495902.0,145462537.0,3.3411,2.7294
2010-12-31,2.9817,3.0276,3.0352,2.9741,481671420.0,122285436.0,3.2875,2.6912
2011-01-04,3.0429,3.1117,3.1729,3.0047,867259741.0,213397636.0,3.3334,2.7218
2011-01-05,3.0964,3.0888,3.1499,3.0658,627816457.0,154783384.0,3.4252,2.7982
2011-01-06,3.0888,3.0735,3.1193,3.0429,452336790.0,112530380.0,3.3946,2.7829
