,open,close,high,low,total_turnover,volume,limit_up,limit_down
2011-08-10,5.3432,5.4305,5.8572,5.3432,4221571486.0,737648756.0,,
2011-08-11,5.479,5.9735,5.9735,5.2462,2409697160.0,410080287.0,5.9735,4.8874
2011-08-12,6.0899,5.8862,6.3323,5.8669,3120372013.0,498309762.0,6.5748,5.3723
2011-08-15,5.8281,5.8766,5.9444,5.6826,1557870505.0,259724510.0,6.4778,5.2947
2011-08-16,5.8281,5.6923,5.9444,5.6826,1198467012.0,200175730.0,6.4681,5.285
2011-08-17,5.7699,5.9444,6.1772,5.7214,1647032541.0,270148483.0,6.2644,5.1202
2011-08-18,5.8475,5.8475,5.925,5.7796,901125192.0,149350889.0,6.536,5.3529
2011-08-19,5.7214,5.7796,5.9153,5.6729,797249375.0,133842755.0,6.4293,5.2656
2011-08-22,5.8959,5.4887,5.9056,5.3626,1066422821.0,183903315.0,6.3614,5.1977
2011-08-23,5.5178,5.6438,5.6632,5.3917,779687095.0,136741173.0,6.0414,4.9359
2011-08-24,5.6147,5.5178,5.6438,5.4693,652264672.0,113919181.0,6.2063,5.0814
2011-08-25,5.5468,6.0705,6.0705,5.5081,1917670163.0,314450804.0,6.0705,4.965
2011-08-26,6.1093,6.0414,6.2063,5.9541,1787318471.0,285183087.0,6.6814,5.4596
2011-08-29,5.9347,5.8766,5.9832,5.8184,871849201.0,143615934.0,6.6426,5.4402
2011-08-30,5.925,5.9056,6.1772,5.8862,1224146882.0,197802969.0,6.4681,5.285
2011-08-31,5.8862,5.8572,5.9444,5.7311,626129874.0,104083841.0,6.4972,5.3141
2011-09-01,5.8766,5.8862,6.0511,5.8184,700225469.0,114713221.0,6.439,5.2753
2011-09-02,5.8281,5.9832,6.0414,5.7893,885003061.0,144191265.0,6.4778,5.2947
2011-09-05,5.8669,5.8669,6.0026,5.8378,639072278.0,104857963.0,6.5845,5.382
2011-09-06,5.7602,5.6729,5.8281,5.5662,667975483.0,113692178.0,6.4584,5.285
2011-09-07,5.7699,6.0317,6.1966,5.6826,1260810879.0,204246939.0,6.245,5.1105
2011-09-08,6.0705,6.0414,6.1578,5.9929,947771763.0,151441733.0,6.6329,5.4305
2011-09-09,6.0123,6.2741,6.6426,6.0123,1965115732.0,296359546.0,6.6426,5.4402
2011-09-13,6.1675,6.4972,6.5166,6.119,1271821899.0,194950192.0,6.9045,5.6438
2011-09-14,6.439,6.7978,6.9142,6.342,1616932660.0,239710218.0,7.1469,5.8475
2011-09-15,6.7784,6.9336,7.2245,6.7202,1634572894.0,228686348.0,7.4766,6.119
2011-09-16,6.9239,6.7687,6.982,6.7396,1145799326.0,162232578.0,7.6318,6.245
2011-09-19,6.662,6.6523,6.8075,6.4681,962195654.0,140787053.0,7.4475,6.0899
2011-09-20,6.6038,7.0305,7.0596,6.5845,1331093474.0,188123930.0,7.3214,5.9832
2011-09-21,6.9723,7.0499,7.2245,6.9045,1381793783.0,189587778.0,7.7384,6.3323
2011-09-22,6.9336,6.7202,7.0014,6.6717,1027165135.0,145150449.0,7.7578,6.342
2011-09-23,6.5166,6.6232,6.759,6.3905,841292746.0,124206436.0,7.3893,6.0511
2011-09-26,6.5457,6.4972,6.6911,6.4293,507791114.0,75175387.0,7.2827,5.9638
2011-09-27,6.5651,6.7687,6.8851,6.4584,1006443544.0,146146704.0,7.1469,5.8475
2011-09-28,6.759,6.4972,6.8269,6.4293,693378628.0,101356327.0,7.4475,6.0899
2011-09-29,6.4972,6.4972,6.4972,6.4972,0.0,0.0,,
2011-09-30,6.5069,6.3129,6.6038,6.1869,545249278.0,82807951.0,7.1469,5.8475
2011-10-10,6.3614,6.3905,6.4293,6.1675,384665362.0,59092289.0,6.9433,5.6826
2011-10-11,6.7202,6.4972,6.856,6.3032,915220967.0,134793861.0,7.0305,5.7505
2011-10-12,6.3614,7.1372,7.1469,6.3129,2138019035.0,299121587.0,7.1469,5.8475
2011-10-13,6.982,6.982,7.1275,6.9142,1499391659.0,207458801.0,7.8548,6.4196
2011-10-14,6.8657,6.9529,7.0111,6.8075,865952515.0,121509780.0,7.6802,6.2838
2011-10-17,6.9433,6.9626,7.0596,6.8754,638522905.0,89080509.0,7.6512,6.2547
2011-10-18,6.8851,6.439,6.9045,6.4002,1101433098.0,161641596.0,7.6609,6.2644
2011-10-19,6.4681,6.4875,6.6232,6.3517,573422359.0,85375285.0,7.079,5.799
2011-10-20,6.4002,6.5069,6.6038,6.3323,589110792.0,88183963.0,7.1372,5.8378
2011-10-21,6.4584,6.3129,6.536,6.3032,388729668.0,58780949.0,7.1566,5.8572
