,open,close,high,low,total_turnover,volume,limit_up,limit_down
2009-08-18,25.5387,23.3253,26.2878,23.2317,5657963984.0,199298200.0,,
2009-08-19,22.5592,20.9928,22.9337,20.9928,2588148801.0,101570771.0,25.6579,20.9928
2009-08-20,20.5161,21.7505,22.0314,20.2096,2232369227.0,89166588.0,23.0955,18.8901
2009-08-21,21.2822,21.0098,21.444,20.4224,1743900861.0,70804499.0,23.9298,19.5797
2009-08-24,21.0098,20.6438,21.0269,20.2692,1077136176.0,44485417.0,23.1125,18.9071
2009-08-25,20.9332,21.4525,21.5376,20.2181,1715147341.0,70002792.0,22.7124,18.5837
2009-08-26,21.0779,21.1375,21.5887,20.8311,1312089961.0,52577773.0,23.5978,19.3073
2009-08-27,20.9843,20.9928,21.478,20.8055,942859450.0,38041784.0,23.2487,19.0263
2009-08-28,20.9417,20.2862,21.1375,20.2607,810379205.0,33628162.0,23.0955,18.8901
2009-08-31,19.8436,18.8901,19.9202,18.7795,826951624.0,36334440.0,22.3123,18.2602
2009-09-01,18.8561,19.0008,19.4349,18.822,546658699.0,24280039.0,20.78,17.0003
2009-09-02,18.7114,19.0008,19.2392,18.6092,440723520.0,19840762.0,20.8992,17.1024
2009-09-03,18.9838,20.0053,20.2522,18.8305,1004755964.0,43503310.0,20.8992,17.1024
2009-09-04,19.784,19.7499,20.0053,19.6307,745822099.0,32099540.0,22.0058,18.0048
2009-09-07,19.9202,20.1075,20.4054,19.7755,762839256.0,32315727.0,21.7249,17.7749
2009-09-08,20.1075,20.2862,20.3033,19.801,613941771.0,25988806.0,22.1165,18.0984
2009-09-09,20.3203,20.5416,20.9247,19.9968,1147284581.0,47632098.0,22.3123,18.2602
2009-09-10,20.2607,19.9202,20.3884,19.9032,518642053.0,21954555.0,22.5932,18.49
2009-09-11,20.0819,20.2777,20.5842,19.9883,627544020.0,26297701.0,21.9122,17.9282
2009-09-14,20.3373,20.8992,21.0865,20.2181,988072639.0,40798945.0,22.3038,18.2517
2009-09-15,20.8566,20.5501,20.8566,20.3969,638944273.0,26370037.0,22.9933,18.8135
2009-09-16,20.431,20.099,20.5416,19.9032,564845335.0,23856273.0,22.6017,18.4985
2009-09-17,20.2181,20.3799,20.5501,20.1926,453923652.0,18948293.0,22.108,18.0899
2009-09-18,20.431,20.4224,21.1971,20.3118,1154831321.0,47326879.0,22.4145,18.3453
2009-09-21,20.1756,20.0734,20.2862,19.3243,565001961.0,24275026.0,22.4655,18.3793
2009-09-22,19.8946,19.4179,20.1756,19.4094,351611792.0,15157931.0,22.0825,18.0644
