,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-01-04,3.1525,3.1165,3.1825,3.0625,78244355.0,22548730.0,3.5188,2.8823
2005-01-05,3.0865,3.1345,3.1585,3.0685,47734256.0,13778518.0,3.4287,2.8042
2005-01-06,3.1345,3.1225,3.1705,3.0865,57374946.0,16615152.0,3.4468,2.8223
2005-01-07,3.1105,3.0264,3.1465,3.0084,81022110.0,23796297.0,3.4348,2.8103
2005-01-10,3.0204,3.0444,3.0504,2.9904,48233227.0,14389070.0,3.3267,2.7262
2005-01-11,3.0504,3.0144,3.0564,2.9724,57487900.0,17224776.0,3.3507,2.7382
2005-01-12,3.0144,3.0504,3.0564,2.9964,34295844.0,10263010.0,3.3147,2.7142
2005-01-13,3.0625,3.0504,3.0745,3.0264,16717168.0,4950267.0,3.3567,2.7442
2005-01-14,3.0504,2.9604,3.0925,2.9183,69652716.0,21084214.0,3.3567,2.7442
2005-01-17,2.9303,2.9364,2.9544,2.8943,26685126.0,8199656.0,3.2546,2.6661
2005-01-18,2.9424,2.9424,2.9784,2.9003,24266333.0,7460056.0,3.2306,2.6421
2005-01-19,2.9424,2.8042,2.9664,2.7622,99090491.0,31524764.0,3.2366,2.6481
2005-01-20,2.7922,2.6661,2.7922,2.6061,72193916.0,24175560.0,3.0865,2.522
2005-01-21,2.6421,2.7202,2.8223,2.5701,79853770.0,26826154.0,2.9303,2.4019
2005-01-24,2.7682,2.7922,2.8163,2.7022,96485468.0,31466364.0,2.9904,2.45
2005-01-25,2.7742,2.8042,2.8223,2.7502,29565039.0,9532214.0,3.0745,2.516
2005-01-26,2.8042,2.7262,2.8042,2.6841,41226700.0,13664558.0,3.0865,2.522
2005-01-27,2.7022,2.6902,2.7262,2.6721,18291421.0,6098388.0,2.9964,2.456
2005-01-28,2.7022,2.7322,2.7562,2.6902,28484622.0,9427896.0,2.9604,2.4199
2005-01-31,2.7322,2.6241,2.7322,2.5761,30332844.0,10332105.0,3.0084,2.462
2005-02-01,2.6121,2.6481,2.6661,2.5821,16140139.0,5510548.0,2.8883,2.3599
2005-02-02,2.6481,2.8643,2.8883,2.6241,61220283.0,19963779.0,2.9123,2.3839
2005-02-03,2.8703,2.7202,2.8703,2.6902,104490136.0,34286760.0,3.1525,2.5761
2005-02-04,2.7202,2.7802,2.7922,2.6781,118602270.0,39007317.0,2.9904,2.45
2005-02-16,2.8103,2.7862,2.8343,2.7622,63188563.0,20328066.0,3.0564,2.504
2005-02-17,2.7922,2.7862,2.7922,2.7442,43378652.0,14142686.0,3.0625,2.51
2005-02-18,2.7862,2.7022,2.7982,2.6962,45945674.0,15117666.0,3.0625,2.51
2005-02-21,2.7022,2.7142,2.7262,2.6601,76969100.0,25724198.0,2.9724,2.4319
2005-02-22,2.7202,2.7862,2.8042,2.6902,96769161.0,31614297.0,2.9844,2.444
2005-02-23,2.7922,2.7202,2.7982,2.7022,118563637.0,38977917.0,3.0625,2.51
2005-02-24,2.7262,2.6781,2.7322,2.6481,112918680.0,37879066.0,2.9904,2.45
2005-02-25,2.6902,2.7442,2.7742,2.6841,111720778.0,36892815.0,2.9484,2.4079
2005-02-28,2.7442,2.7682,2.7802,2.7202,102443841.0,33442684.0,3.0204,2.468
2005-03-01,2.7682,2.7142,2.7742,2.6962,40126527.0,13256817.0,3.0444,2.492
2005-03-02,2.7022,2.6841,2.7322,2.6721,80419751.0,26787172.0,2.9844,2.444
2005-03-03,2.6721,2.6541,2.6962,2.6421,56206893.0,18953428.0,2.9544,2.4139
2005-03-04,2.6601,2.5701,2.6721,2.558,117038268.0,40638730.0,2.9183,2.3899
2005-03-07,2.5701,2.5701,2.6061,2.558,65106625.0,22748494.0,2.8283,2.3119
2005-03-08,2.6001,2.6121,2.6301,2.5761,60884966.0,21016023.0,2.8283,2.3119
2005-03-09,2.6181,2.558,2.6301,2.54,88812656.0,31150394.0,2.8763,2.3479
2005-03-10,2.552,2.474,2.552,2.462,102325725.0,36887682.0,2.8163,2.2998
2005-03-11,2.474,2.498,2.51,2.462,69963277.0,25412505.0,2.7202,2.2278
2005-03-14,2.498,2.552,2.5701,2.468,98126269.0,35001544.0,2.7502,2.2458
2005-03-15,2.528,2.456,2.528,2.3899,176635704.0,65156115.0,2.8103,2.2998
2005-03-16,2.4319,2.4139,2.444,2.3899,81023840.0,30266552.0,2.7022,2.2098
2005-03-17,2.4019,2.3539,2.4019,2.3359,68703972.0,26204658.0,2.6541,2.1737
2005-03-18,2.3419,2.3599,2.3719,2.3239,32966316.0,12632643.0,2.5881,2.1197
2005-03-21,2.3779,2.2518,2.3839,2.2458,72677908.0,28563068.0,2.5941,2.1257
2005-03-22,2.2218,2.2398,2.2458,2.1858,64628256.0,26246679.0,2.48,2.0296
2005-03-23,2.2218,2.1557,2.2458,2.1377,63110018.0,26056030.0,2.462,2.0176
2005-03-24,2.1617,2.2098,2.2278,2.1497,46836837.0,19215398.0,2.3719,1.9396
2005-03-25,2.2098,2.2638,2.2998,2.1797,68861476.0,27407364.0,2.4319,1.9876
2005-03-28,2.2518,2.2218,2.2518,2.1858,23570973.0,9614433.0,2.492,2.0356
2005-03-29,2.2218,2.2398,2.2818,2.2218,25371070.0,10147436.0,2.444,1.9996
2005-03-30,2.2338,2.2938,2.3299,2.2098,85878086.0,33794344.0,2.462,2.0176
2005-03-31,2.2998,2.3419,2.3659,2.2878,75194544.0,29017167.0,2.522,2.0657
2005-04-01,2.3419,2.3659,2.4139,2.2578,82751822.0,31922138.0,2.5761,2.1077
2005-04-04,2.3299,2.2758,2.3299,2.2398,65777618.0,26038202.0,2.6001,2.1317
2005-04-05,2.2758,2.1737,2.2758,2.1497,65892521.0,27038290.0,2.504,2.0476
2005-04-06,2.1737,2.2098,2.2338,2.1437,31107919.0,12758265.0,2.3899,1.9576
2005-04-07,2.2098,2.2338,2.2818,2.1737,58938907.0,23762800.0,2.4319,1.9876
2005-04-08,2.2338,2.2938,2.3119,2.2338,49529217.0,19543700.0,2.456,2.0116
2005-04-11,2.2878,2.2578,2.3239,2.2398,51226803.0,20208609.0,2.522,2.0657
2005-04-12,2.2518,2.2578,2.2638,2.1978,29109588.0,11794028.0,2.486,2.0296
2005-04-13,2.2818,2.3058,2.3179,2.2518,58636687.0,23054499.0,2.486,2.0296
2005-04-14,2.3119,2.2818,2.3419,2.2698,43089112.0,16806846.0,2.534,2.0777
2005-04-15,2.2518,2.2278,2.2698,2.2158,25924040.0,10435636.0,2.51,2.0536
2005-04-18,2.2218,2.2218,2.2338,2.1677,21407592.0,8754072.0,2.45,2.0056
2005-04-19,2.2218,2.2758,2.2758,2.2098,24881989.0,9962750.0,2.444,1.9996
2005-04-20,2.2698,2.2818,2.2878,2.2158,48994031.0,19628254.0,2.504,2.0476
2005-04-21,2.2758,2.1737,2.2758,2.1317,48042452.0,19696006.0,2.51,2.0536
2005-04-22,2.1617,2.1858,2.2038,2.1617,26472867.0,10909005.0,2.3899,1.9576
2005-04-25,2.1737,2.0777,2.1858,2.0596,41377718.0,17670206.0,2.4019,1.9696
2005-04-26,1.9756,1.9335,2.0416,1.8675,61504154.0,28590638.0,2.2878,1.8675
2005-04-27,1.9516,1.9035,1.9576,1.8795,28995073.0,13706728.0,2.1257,1.7414
2005-04-28,1.9035,1.9636,1.9876,1.8915,52665870.0,24198606.0,2.0957,1.7114
2005-04-29,1.9576,2.0897,2.1617,1.9095,122529238.0,52713354.0,2.1617,1.7654
2005-05-09,2.0717,2.0356,2.0897,1.9756,28750479.0,12727804.0,2.2998,1.8795
2005-05-10,2.0416,2.1497,2.1617,2.0116,38807908.0,16613260.0,2.2398,1.8315
2005-05-11,2.1497,2.1497,2.1858,2.1077,25808273.0,10853508.0,2.3659,1.9335
2005-05-12,2.1377,2.1077,2.1497,2.0897,18774442.0,7983254.0,2.3659,1.9335
2005-05-13,2.1077,2.1197,2.1497,2.0957,19881906.0,8440304.0,2.3179,1.8975
2005-05-16,2.1017,2.0536,2.1017,2.0176,18500946.0,8076918.0,2.3299,1.9095
2005-05-17,2.0356,2.0957,2.1017,2.0176,23347829.0,10195242.0,2.2578,1.8495
2005-05-18,2.0897,2.0897,2.1077,2.0657,14018423.0,6039900.0,2.3058,1.8855
2005-05-19,2.0957,2.1918,2.2218,2.0777,58058301.0,24101774.0,2.2998,1.8795
2005-05-20,2.1737,2.1557,2.1858,2.1437,23089555.0,9603902.0,2.4139,1.9756
2005-05-23,2.1377,2.1377,2.1978,2.1317,19620111.0,8160300.0,2.3719,1.9396
2005-05-24,2.1437,2.1918,2.2038,2.1437,24917176.0,10289602.0,2.3539,1.9215
2005-05-25,2.1858,2.1557,2.1858,2.1317,26291007.0,11010762.0,2.4139,1.9756
2005-05-26,2.1437,2.0957,2.1677,2.0657,20033290.0,8536593.0,2.3719,1.9396
2005-05-27,2.0957,2.0236,2.0957,1.9756,30468844.0,13573161.0,2.3058,1.8855
2005-05-30,1.9996,1.9936,2.0176,1.9456,22682083.0,10297934.0,2.2278,1.8195
2005-05-31,1.9936,1.9996,2.0236,1.9756,16145368.0,7292355.0,2.1918,1.7954
2005-06-01,1.9936,1.9936,2.0056,1.9576,13254360.0,6039066.0,2.1978,1.8014
2005-06-02,1.9816,1.8915,1.9936,1.8014,45983240.0,22153838.0,2.1918,1.7954
2005-06-03,1.8435,1.8495,1.8795,1.8074,20326024.0,9912855.0,2.0837,1.7054
2005-06-06,1.9215,1.8375,1.9215,1.7714,47466163.0,23524089.0,2.0356,1.6633
2005-06-07,1.8495,1.9035,1.9095,1.8255,74413747.0,35948646.0,2.0236,1.6513
2005-06-08,1.8915,2.0416,2.0777,1.8795,131323814.0,59025504.0,2.0957,1.7114
2005-06-09,2.0176,2.0476,2.0657,1.9756,124894573.0,55824954.0,2.2458,1.8375
2005-06-10,2.0476,1.9636,2.0476,1.9516,53514257.0,24330084.0,2.2518,1.8435
2005-06-13,1.9756,1.9275,1.9756,1.8675,56803089.0,26865932.0,2.1617,1.7654
2005-06-14,1.9215,1.8915,1.9576,1.8855,56018268.0,26224683.0,2.1197,1.7354
2005-06-15,1.8915,1.8915,1.8915,1.8915,0.0,0.0,,
2005-06-16,1.8615,1.8615,1.8795,1.8255,74188838.0,36041642.0,2.0837,1.7054
2005-06-17,1.8615,1.8615,1.8795,1.7954,96736878.0,47891108.0,2.0476,1.6753
2005-06-20,1.8375,1.8675,1.8735,1.7414,102030044.0,50251138.0,2.0476,1.6753
2005-06-21,1.8615,1.8435,1.8735,1.8195,66559093.0,32442012.0,2.0536,1.6813
2005-06-22,1.8375,1.8615,1.8675,1.8255,45755779.0,22276492.0,2.0296,1.6573
2005-06-23,1.8615,1.8495,1.8675,1.8315,28592696.0,13919802.0,2.0476,1.6753
2005-06-24,1.8495,1.7894,1.8555,1.7774,109287935.0,54615940.0,2.0356,1.6633
2005-06-27,1.7774,1.8255,1.8315,1.7714,109658573.0,54526299.0,1.9696,1.6093
2005-06-28,1.8255,1.7834,1.8315,1.7774,85639426.0,42958800.0,2.0056,1.6453
2005-06-29,1.7954,1.7594,1.8074,1.7534,41739580.0,21114192.0,1.9636,1.6033
2005-06-30,1.7714,1.7834,1.8074,1.7654,51266903.0,25781434.0,1.9335,1.5853
2005-07-01,1.7894,1.7654,1.8014,1.7534,41622176.0,21085174.0,1.9636,1.6033
2005-07-04,1.7534,1.6753,1.7534,1.6333,43909625.0,23706068.0,1.9396,1.5913
2005-07-05,1.6693,1.6573,1.6753,1.6333,13290779.0,7219425.0,1.8435,1.5072
